tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
24613,4.702484,-137.67758,76561199466940810,0,-0.19261199999999956,-1.650020000000012,0.08239700000000116,-0.8250200000000234,0.27500860000000227,-0.027480000000053906,20.020187399999998,-544.0828,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24614,4.6475525,-139.63005,76561199466940810,0,-0.054931500000000355,-1.9524700000000053,0.1376804999999992,-0.3024499999999932,0.05528349999999804,0.5225700000000302,24.667739899999997,-683.71285,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24615,4.702484,-142.54486,76561199466940810,0,0.054931500000000355,-2.9148099999999886,0.10986300000000071,-0.9623399999999833,-0.027817499999998496,-0.6598899999999901,29.3702239,-826.25771,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24616,4.86763,-145.59735,76561199466940810,0,0.16514600000000002,-3.052490000000006,0.11021449999999966,-0.13768000000001734,0.0003514999999989499,0.824659999999966,34.2378539,-971.85506,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24617,5.1151733,-148.37482,76561199466940810,0,0.24754330000000024,-2.777469999999994,0.08239730000000023,0.27502000000001203,-0.02781719999999943,0.4127000000000294,39.3530272,-1120.2298799999999,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24618,5.390167,-150.73997,76561199466940810,0,0.27499369999999956,-2.36515,0.02745039999999932,0.412319999999994,-0.05494690000000091,0.137299999999982,44.7431942,-1270.96985,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24619,5.609894,-152.88506,76561199466940810,0,0.21972699999999978,-2.1450900000000104,-0.05526669999999978,0.2200599999999895,-0.0827170999999991,-0.19226000000000454,50.353088199999995,-1423.85491,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24620,5.609894,-154.36993,76561199466940810,0,0.0,-1.4848700000000008,-0.21972699999999978,0.6602200000000096,-0.1644603,0.4401600000000201,55.96298219999999,-1578.22484,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24621,5.582428,-155.52487,76561199466940810,0,-0.027465999999999546,-1.154939999999982,-0.027465999999999546,0.3299300000000187,0.19226100000000024,-0.33028999999999087,61.54541019999999,-1733.74971,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24622,5.582428,-155.7724,76561199466940810,0,0.0,-0.2475300000000118,0.027465999999999546,0.9074099999999703,0.05493199999999909,0.5774799999999516,67.12783819999999,-1889.52211,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24623,5.582428,-155.82733,76561199466940810,0,0.0,-0.0549299999999846,0.0,0.1926000000000272,-0.027465999999999546,-0.7148099999999431,72.71026619999998,-2045.3494400000002,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24624,5.582428,-155.93753,76561199466940810,0,0.0,-0.11020000000002028,0.0,-0.05527000000003568,0.0,-0.24787000000006287,78.29269419999997,-2201.28697,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24625,5.582428,-156.26747,76561199466940810,0,0.0,-0.32993999999999346,0.0,-0.21973999999997318,0.0,-0.1644699999999375,83.87512219999996,-2357.55444,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24626,5.5000305,-156.81747,76561199466940810,0,-0.0823974999999999,-0.549999999999983,-0.0823974999999999,-0.2200599999999895,-0.0823974999999999,-0.00032000000001630724,89.37515269999996,-2514.37191,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24627,5.390167,-157.55974,76561199466940810,0,-0.10986350000000034,-0.7422700000000191,-0.027466000000000435,-0.19227000000003613,0.05493149999999947,0.027789999999953352,94.76531969999996,-2671.93165,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24628,5.2250366,-158.13754,76561199466940810,0,-0.1651303999999998,-0.5777999999999963,-0.05526689999999945,0.16447000000002276,-0.027800899999999018,0.3567400000000589,99.99035629999996,-2830.06919,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24629,5.0598907,-158.54988,76561199466940810,0,-0.16514589999999973,-0.4123400000000004,-1.5499999999946112e-05,0.16545999999999594,0.055251399999999506,0.000989999999973179,105.05024699999996,-2988.61907,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24630,4.9500275,-158.82489,76561199466940810,0,-0.10986320000000038,-0.27501000000000886,0.05528269999999935,0.13732999999999151,0.0552981999999993,-0.02813000000000443,110.00027449999996,-3147.44396,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
24631,4.840164,-159.12735,76561199466940810,0,-0.10986350000000034,-0.3024599999999964,-2.9999999995311555e-07,-0.02744999999998754,-0.055282999999999305,-0.16477999999997905,114.84043849999996,-3306.5713100000003,0.4762610829666668,3.3035746514109534,-2.3332214,6.40744,8.7406614,-106.82522437,47.37928240252451,-179.83452,179.9454,359.77992
