tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis
14050,-1.7341309,68.604126,76561199819463581,0,0.0,0.0,0.0,0.0,0.0,0.0,-17.341309,686.0412599999999,0.0,0.0,0.0,0,0.0,0.0,0.0,68.604126,-1.7341309,0,0,5.373667259199999,3.155594103178603,-2.2264404,7.405472,9.6319124,-1.3412480603280947,0.1450160594835208,133.3236206266667,25.962742926850783,68.25256,149.08139,80.82883,-1.449495643390237,0.7895213824921967,0.029940295986622074,0.1751428207542018,-1.0076446,1.4529419399999997,2.4605865399999995,3.693466327191708,29.749223666217425,0.26915472909699,1.4677248787680435,-0.9139100000000013,16.311279999999996,17.225189999999998,7.448821923503693,66.06944941302476,0.3152399561373549,1.4692747937008386,0.0,16.34237445655646,16.34237445655646,7.396674719698545,65.37259264620653
14051,-1.6170502,68.604126,76561199819463581,0,0.11708070000000004,0.0,0.11708070000000004,0.0,0.11708070000000004,0.0,-18.9583592,754.6453859999998,0.11708070000000004,0.0,1.0,0,0.0,0.0,0.037024168204687596,68.604126,-1.72242283,0,0,5.373667259199999,3.155594103178603,-2.2264404,7.405472,9.6319124,-1.3412480603280947,0.1450160594835208,133.3236206266667,25.962742926850783,68.25256,149.08139,80.82883,-1.449495643390237,0.7895213824921967,0.029940295986622074,0.1751428207542018,-1.0076446,1.4529419399999997,2.4605865399999995,3.693466327191708,29.749223666217425,0.26915472909699,1.4677248787680435,-0.9139100000000013,16.311279999999996,17.225189999999998,7.448821923503693,66.06944941302476,0.3152399561373549,1.4692747937008386,0.0,16.34237445655646,16.34237445655646,7.396674719698545,65.37259264620653
14052,-1.4762878,68.53375,76561199819463581,0,0.14076240000000007,-0.070375999999996,0.023681700000000028,-0.070375999999996,-0.09339900000000001,-0.070375999999996,-20.434647000000002,823.1791359999997,0.1573748220960375,-1.0,1.0,1,1.0,0.02225484526119897,0.08572188165447603,68.59708839999999,-1.69663852,0,0,5.373667259199999,3.155594103178603,-2.2264404,7.405472,9.6319124,-1.3412480603280947,0.1450160594835208,133.3236206266667,25.962742926850783,68.25256,149.08139,80.82883,-1.449495643390237,0.7895213824921967,0.029940295986622074,0.1751428207542018,-1.0076446,1.4529419399999997,2.4605865399999995,3.693466327191708,29.749223666217425,0.26915472909699,1.4677248787680435,-0.9139100000000013,16.311279999999996,17.225189999999998,7.448821923503693,66.06944941302476,0.3152399561373549,1.4692747937008386,0.0,16.34237445655646,16.34237445655646,7.396674719698545,65.37259264620653
14053,-1.2187958,68.25256,76561199819463581,0,0.25749199999999983,-0.28118999999999517,0.11672959999999977,-0.21081399999999917,0.09304789999999974,-0.14043800000000317,-21.6534428,891.4316959999998,0.38127410896099045,-1.0,1.0,0,1.0,0.11092937122110826,0.17208044918299392,68.5619318,-1.64510501,1,0,5.373667259199999,3.155594103178603,-2.2264404,7.405472,9.6319124,-1.3412480603280947,0.1450160594835208,133.3236206266667,25.962742926850783,68.25256,149.08139,80.82883,-1.449495643390237,0.7895213824921967,0.029940295986622074,0.1751428207542018,-1.0076446,1.4529419399999997,2.4605865399999995,3.693466327191708,29.749223666217425,0.26915472909699,1.4677248787680435,-0.9139100000000013,16.311279999999996,17.225189999999998,7.448821923503693,66.06944941302476,0.3152399561373549,1.4692747937008386,0.0,16.34237445655646,16.34237445655646,7.396674719698545,65.37259264620653
14054,-1.2187958,68.25256,76561199819463581,0,0.0,0.0,-0.25749199999999983,0.28118999999999517,-0.3742215999999996,0.49200399999999433,-22.8722386,959.6842559999998,0.0,1.0,-1.0,1,2.0,0.14618049097741947,0.2144144573873795,68.5267752,-1.5935715,0,0,5.373667259199999,3.155594103178603,-2.2264404,7.405472,9.6319124,-1.3412480603280947,0.1450160594835208,133.3236206266667,25.962742926850783,68.25256,149.08139,80.82883,-1.449495643390237,0.7895213824921967,0.029940295986622074,0.1751428207542018,-1.0076446,1.4529419399999997,2.4605865399999995,3.693466327191708,29.749223666217425,0.26915472909699,1.4677248787680435,-0.9139100000000013,16.311279999999996,17.225189999999998,7.448821923503693,66.06944941302476,0.3152399561373549,1.4692747937008386,0.0,16.34237445655646,16.34237445655646,7.396674719698545,65.37259264620653
14055,-1.2187958,68.25256,76561199819463581,0,0.0,0.0,0.0,0.0,0.25749199999999983,-0.28118999999999517,-24.091034399999998,1027.9368159999997,0.0,0.0,0.0,1,3.0,0.16638963238815668,0.2375581542096466,68.4916186,-1.54203799,0,0,5.373667259199999,3.155594103178603,-2.2264404,7.405472,9.6319124,-1.3412480603280947,0.1450160594835208,133.3236206266667,25.962742926850783,68.25256,149.08139,80.82883,-1.449495643390237,0.7895213824921967,0.029940295986622074,0.1751428207542018,-1.0076446,1.4529419399999997,2.4605865399999995,3.693466327191708,29.749223666217425,0.26915472909699,1.4677248787680435,-0.9139100000000013,16.311279999999996,17.225189999999998,7.448821923503693,66.06944941302476,0.3152399561373549,1.4692747937008386,0.0,16.34237445655646,16.34237445655646,7.396674719698545,65.37259264620653
14056,-1.2187958,68.25256,76561199819463581,0,0.0,0.0,0.0,0.0,0.0,0.0,-25.309830199999997,1096.1893759999996,0.0,0.0,0.0,0,3.0,0.17679266633859628,0.24696686473154764,68.456462,-1.49050448,0,0,5.373667259199999,3.155594103178603,-2.2264404,7.405472,9.6319124,-1.3412480603280947,0.1450160594835208,133.3236206266667,25.962742926850783,68.25256,149.08139,80.82883,-1.449495643390237,0.7895213824921967,0.029940295986622074,0.1751428207542018,-1.0076446,1.4529419399999997,2.4605865399999995,3.693466327191708,29.749223666217425,0.26915472909699,1.4677248787680435,-0.9139100000000013,16.311279999999996,17.225189999999998,7.448821923503693,66.06944941302476,0.3152399561373549,1.4692747937008386,0.0,16.34237445655646,16.34237445655646,7.396674719698545,65.37259264620653
14057,-1.2187958,68.25256,76561199819463581,0,0.0,0.0,0.0,0.0,0.0,0.0,-26.528625999999996,1164.4419359999995,0.0,0.0,0.0,0,3.0,0.17910652488654064,0.24423313957821793,68.4213054,-1.4389709700000002,0,0,5.373667259199999,3.155594103178603,-2.2264404,7.405472,9.6319124,-1.3412480603280947,0.1450160594835208,133.3236206266667,25.962742926850783,68.25256,149.08139,80.82883,-1.449495643390237,0.7895213824921967,0.029940295986622074,0.1751428207542018,-1.0076446,1.4529419399999997,2.4605865399999995,3.693466327191708,29.749223666217425,0.26915472909699,1.4677248787680435,-0.9139100000000013,16.311279999999996,17.225189999999998,7.448821923503693,66.06944941302476,0.3152399561373549,1.4692747937008386,0.0,16.34237445655646,16.34237445655646,7.396674719698545,65.37259264620653
14058,-1.2187958,68.25256,76561199819463581,0,0.0,0.0,0.0,0.0,0.0,0.0,-27.747421799999994,1232.6944959999994,0.0,0.0,0.0,0,3.0,0.17365486150331125,0.22892238686987884,68.3861488,-1.3874374600000001,0,0,5.373667259199999,3.155594103178603,-2.2264404,7.405472,9.6319124,-1.3412480603280947,0.1450160594835208,133.3236206266667,25.962742926850783,68.25256,149.08139,80.82883,-1.449495643390237,0.7895213824921967,0.029940295986622074,0.1751428207542018,-1.0076446,1.4529419399999997,2.4605865399999995,3.693466327191708,29.749223666217425,0.26915472909699,1.4677248787680435,-0.9139100000000013,16.311279999999996,17.225189999999998,7.448821923503693,66.06944941302476,0.3152399561373549,1.4692747937008386,0.0,16.34237445655646,16.34237445655646,7.396674719698545,65.37259264620653
14059,-1.2187958,68.25256,76561199819463581,0,0.0,0.0,0.0,0.0,0.0,0.0,-28.966217599999993,1300.9470559999993,0.0,0.0,0.0,0,3.0,0.15964409751542083,0.19814017891694286,68.35099220000001,-1.33590395,0,0,5.373667259199999,3.155594103178603,-2.2264404,7.405472,9.6319124,-1.3412480603280947,0.1450160594835208,133.3236206266667,25.962742926850783,68.25256,149.08139,80.82883,-1.449495643390237,0.7895213824921967,0.029940295986622074,0.1751428207542018,-1.0076446,1.4529419399999997,2.4605865399999995,3.693466327191708,29.749223666217425,0.26915472909699,1.4677248787680435,-0.9139100000000013,16.311279999999996,17.225189999999998,7.448821923503693,66.06944941302476,0.3152399561373549,1.4692747937008386,0.0,16.34237445655646,16.34237445655646,7.396674719698545,65.37259264620653
