tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,angle_magnitude,yaw_change_sign,pitch_change_sign,direction_flips,flip_rate,yaw_rolling_std,pitch_rolling_std,yaw_rolling_mean,pitch_rolling_mean,pitch_peaks,yaw_peaks,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_skew,pitch_kurtosis,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,yaw_skew,yaw_kurtosis,pitch_velocity_mean,pitch_velocity_std,pitch_velocity_min,pitch_velocity_max,pitch_velocity_range,pitch_velocity_skew,pitch_velocity_kurtosis,yaw_velocity_mean,yaw_velocity_std,yaw_velocity_min,yaw_velocity_max,yaw_velocity_range,yaw_velocity_skew,yaw_velocity_kurtosis,angle_magnitude_mean,angle_magnitude_std,angle_magnitude_min,angle_magnitude_max,angle_magnitude_range,angle_magnitude_skew,angle_magnitude_kurtosis
45315,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4203491000000006,-518.3382999999999,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45316,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6623840100000007,-570.1721299999999,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45317,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-2.904418920000001,-622.00596,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45318,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.146453830000001,-673.83979,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45319,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.388488740000001,-725.67362,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45320,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.630523650000001,-777.5074500000001,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45321,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-3.872558560000001,-829.3412800000001,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45322,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-4.114593470000001,-881.1751100000001,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45323,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-4.356628380000001,-933.0089400000002,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45324,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-4.598663290000001,-984.8427700000002,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45325,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-4.840698200000001,-1036.6766000000002,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45326,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.082733110000001,-1088.5104300000003,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45327,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.324768020000001,-1140.3442600000003,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45328,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5668029300000015,-1192.1780900000003,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45329,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-5.808837840000002,-1244.0119200000004,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45330,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.050872750000002,-1295.8457500000004,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45331,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.292907660000002,-1347.6795800000004,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45332,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.534942570000002,-1399.5134100000005,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45333,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-6.776977480000002,-1451.3472400000005,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
45334,-0.24203491,-51.83383,76561199646479375,0,0.0,0.0,0.0,0.0,0.0,0.0,-7.019012390000002,-1503.1810700000005,0.0,0.0,0.0,0,0.0,0.0,0.0,-51.83383,-0.24203491,0,0,-1.2210925943666673,8.042987131519572,-13.491547,9.135468,22.627015,-0.4033219809953033,-1.3689008673153749,4.431722528000002,64.91445175755004,-72.70649,78.119995,150.826485,0.027894450334379504,-1.9262448395001122,0.02003208531772575,0.4515979786873905,-1.63354488,3.3879089999999996,5.021453879999999,2.1542580017873125,17.979462334945378,-0.0694029096989966,3.453898357757215,-17.302780000000006,24.442179999999993,41.74496,1.5723201095496462,21.92845449436934,1.10918613731013,3.3021459338497574,0.0,24.445845591839017,24.445845591839017,4.283290038454508,20.51471274660638
