tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
65070,5.2799683,-107.38003,76561198931708958,0,0.7038269000000001,1.056059999999988,-0.5283509,-0.7041540000000168,-0.8805849000000001,-0.8806220000000167,502.65458069999914,-16953.742418999984,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65071,5.9841156,-106.32397,76561198931708958,0,0.7041472999999998,1.0560600000000022,0.0003203999999996654,1.4210854715202004e-14,0.5286712999999996,0.704154000000031,508.63869629999914,-17060.066388999985,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65072,6.512146,-105.092125,76561198931708958,0,0.5280304000000005,1.231845000000007,-0.17611689999999935,0.17578500000000474,-0.17643729999999902,0.17578499999999053,515.1508422999991,-17165.158513999984,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65073,6.6879272,-104.036064,76561198931708958,0,0.17578119999999942,1.0560609999999997,-0.35224920000000104,-0.17578400000000727,-0.17613230000000168,-0.351569000000012,521.8387694999991,-17269.194577999984,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65074,7.0398254,-103.15613,76561198931708958,0,0.35189819999999994,0.8799339999999916,0.17611700000000052,-0.17612700000000814,0.5283662000000016,-0.0003430000000008704,528.8785948999991,-17372.350707999984,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65075,7.0398254,-102.6281,76561198931708958,0,0.0,0.5280300000000011,-0.35189819999999994,-0.35190399999999045,-0.5280152000000005,-0.1757769999999823,535.9184202999992,-17474.978807999985,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65076,7.0398254,-102.45197,76561198931708958,0,0.0,0.17613000000000056,0.0,-0.35190000000000055,0.35189819999999994,3.999999989900971e-06,542.9582456999992,-17577.430777999984,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65077,7.0398254,-102.45197,76561198931708958,0,0.0,0.0,0.0,-0.17613000000000056,0.0,0.17576999999999998,549.9980710999993,-17679.88274799998,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65078,7.0398254,-102.45197,76561198931708958,0,0.0,0.0,0.0,0.0,0.0,0.17613000000000056,557.0378964999993,-17782.33471799998,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65079,7.0398254,-102.45197,76561198931708958,0,0.0,0.0,0.0,0.0,0.0,0.0,564.0777218999993,-17884.78668799998,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65080,7.0398254,-102.27619,76561198931708958,0,0.0,0.17578000000000316,0.0,0.17578000000000316,0.0,0.17578000000000316,571.1175472999994,-17987.06287799998,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65081,7.0398254,-102.27619,76561198931708958,0,0.0,0.0,0.0,-0.17578000000000316,0.0,-0.3515600000000063,578.1573726999994,-18089.33906799998,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65082,7.0398254,-102.27619,76561198931708958,0,0.0,0.0,0.0,0.0,0.0,0.17578000000000316,585.1971980999995,-18191.61525799998,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65083,7.0398254,-102.27619,76561198931708958,0,0.0,0.0,0.0,0.0,0.0,0.0,592.2370234999995,-18293.89144799998,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65084,7.0398254,-102.27619,76561198931708958,0,0.0,0.0,0.0,0.0,0.0,0.0,599.2768488999995,-18396.16763799998,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65085,7.0398254,-102.27619,76561198931708958,0,0.0,0.0,0.0,0.0,0.0,0.0,606.3166742999996,-18498.44382799998,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65086,7.0398254,-102.27619,76561198931708958,0,0.0,0.0,0.0,0.0,0.0,0.0,613.3564996999996,-18600.72001799998,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65087,7.0398254,-102.27619,76561198931708958,0,0.0,0.0,0.0,0.0,0.0,0.0,620.3963250999997,-18702.996207999982,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65088,7.0398254,-102.27619,76561198931708958,0,0.0,0.0,0.0,0.0,0.0,0.0,627.4361504999997,-18805.272397999983,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
65089,7.0398254,-102.27619,76561198931708958,0,0.0,0.0,0.0,0.0,0.0,0.0,634.4759758999998,-18907.548587999983,2.8241908537,2.3003710804959554,-2.4640198,7.0398254,9.5038452,-95.29948859666666,77.49026419648696,-174.26033,175.70776,349.96809
