tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
3154,1.5047913,87.36499,76561198449594719,0,-0.11877439999999995,0.07928400000000124,-0.039459199999999806,0.03979400000000055,0.00036630000000026364,0.00030399999999985994,2893.920096069992,-425.28435633998527,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3155,1.4254761,87.44397,76561198449594719,0,-0.07931519999999992,0.07897999999998717,0.03945920000000003,-0.0003040000000140708,0.07891839999999983,-0.04009800000001462,2895.345572169992,-337.8403863399853,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3156,1.3465118,87.523254,76561198449594719,0,-0.07896429999999999,0.07928400000000124,0.0003508999999999318,0.0003040000000140708,-0.039108300000000096,0.0006080000000281416,2896.692083969992,-250.31713233998528,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3157,1.3465118,87.523254,76561198449594719,0,0.0,0.0,0.07896429999999999,-0.07928400000000124,0.07861340000000006,-0.07958800000001531,2898.038595769992,-162.79387833998527,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3158,1.2672119,87.60257,76561198449594719,0,-0.07929990000000009,0.07931600000000572,-0.07929990000000009,0.07931600000000572,-0.15826420000000008,0.15860000000000696,2899.3058076699917,-75.19130833998527,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3159,1.1878967,87.84015,76561198449594719,0,-0.07931519999999992,0.23757999999999413,-1.529999999982934e-05,0.15826399999998841,0.07928460000000026,0.0789479999999827,2900.4937043699915,12.648841660014725,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3160,1.069107,88.31531,76561198449594719,0,-0.1187897,0.47516000000000247,-0.03947450000000008,0.23758000000000834,-0.03945920000000025,0.07931600000001993,2901.5628113699913,100.96415166001472,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3161,1.0296326,88.94873,76561198449594719,0,-0.03947440000000002,0.633420000000001,0.07931529999999998,0.1582599999999985,0.11878980000000006,-0.07932000000000983,2902.592443969991,189.9128816600147,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3162,0.9898071,89.067535,76561198449594719,0,-0.03982549999999996,0.11880500000000893,-0.0003510999999999376,-0.514614999999992,-0.07966639999999992,-0.6728749999999906,2903.582251069991,278.9804166600147,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3163,0.9898071,89.067535,76561198449594719,0,0.0,0.0,0.03982549999999996,-0.11880500000000893,0.040176599999999896,0.3958099999999831,2904.5720581699907,368.04795166001475,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3164,0.9898071,89.067535,76561198449594719,0,0.0,0.0,0.0,0.0,-0.03982549999999996,0.11880500000000893,2905.5618652699904,457.11548666001477,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3165,0.9898071,89.067535,76561198449594719,0,0.0,0.0,0.0,0.0,0.0,0.0,2906.5516723699902,546.1830216600148,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3166,0.9503174,89.226135,76561198449594719,0,-0.03948970000000007,0.15859999999999275,-0.03948970000000007,0.15859999999999275,-0.03948970000000007,0.15859999999999275,2907.5019897699904,635.4091566600148,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3167,0.91082764,89.463745,76561198449594719,0,-0.03948975999999993,0.23761000000000365,-5.999999985739635e-08,0.0790100000000109,0.039489640000000215,-0.07958999999998184,2908.4128174099906,724.8729016600148,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3168,0.8710022,89.701294,76561198449594719,0,-0.0398254400000001,0.23754900000000134,-0.0003356800000001714,-6.100000000230921e-05,-0.000335620000000314,-0.07907100000001321,2909.2838196099906,814.5741956600148,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3169,0.8710022,89.74078,76561198449594719,0,0.0,0.03948599999999658,0.0398254400000001,-0.19806300000000476,0.04016112000000027,-0.19800200000000245,2910.1548218099906,904.3149756600147,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3170,0.8710022,89.74078,76561198449594719,0,0.0,0.0,0.0,-0.03948599999999658,-0.0398254400000001,0.15857700000000818,2911.0258240099906,994.0557556600147,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3171,0.8710022,89.74078,76561198449594719,0,0.0,0.0,0.0,0.0,0.0,0.03948599999999658,2911.8968262099906,1083.7965356600148,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
3172,0.8710022,89.8201,76561198449594719,0,0.0,0.07931999999999562,0.0,0.07931999999999562,0.0,0.07931999999999562,2912.7678284099907,1173.6166356600147,9.778515645433334,8.26486488053523,0.1980896,24.710312,24.5122224,11.195335472199998,52.58810740070859,-53.056755,91.36438,144.421135
