tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
51044,13.433197,-78.22369,76561199666071737,0,-0.01750200000000035,0.03535999999999717,0.0,0.012016000000002691,-0.0061949999999999505,0.017858000000018137,53.843995,-313.07671400000004,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51045,13.421509,-78.20618,76561199666071737,0,-0.011687999999999477,0.01751000000000147,0.005814000000000874,-0.017849999999995703,0.005814000000000874,-0.029865999999998394,67.26550399999999,-391.28289400000006,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51046,13.41568,-78.18867,76561199666071737,0,-0.005829000000000306,0.01751000000000147,0.00585899999999917,0.0,4.49999999982964e-05,0.017849999999995703,80.68118399999999,-469.47156400000006,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51047,13.409851,-78.18249,76561199666071737,0,-0.005829000000000306,0.006180000000000518,0.0,-0.01133000000000095,-0.00585899999999917,-0.01133000000000095,94.09103499999999,-547.6540540000001,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51048,13.409851,-78.18249,76561199666071737,0,0.0,0.0,0.005829000000000306,-0.006180000000000518,0.005829000000000306,0.005150000000000432,107.500886,-625.8365440000001,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51049,13.409851,-78.18249,76561199666071737,0,0.0,0.0,0.0,0.0,-0.005829000000000306,0.006180000000000518,120.910737,-704.0190340000001,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51050,13.409851,-78.18249,76561199666071737,0,0.0,0.0,0.0,0.0,0.0,0.0,134.320588,-782.2015240000002,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51051,13.409851,-78.18249,76561199666071737,0,0.0,0.0,0.0,0.0,0.0,0.0,147.730439,-860.3840140000002,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51052,13.409851,-78.18249,76561199666071737,0,0.0,0.0,0.0,0.0,0.0,0.0,161.14029,-938.5665040000002,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51053,13.409851,-78.18249,76561199666071737,0,0.0,0.0,0.0,0.0,0.0,0.0,174.550141,-1016.7489940000003,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51054,13.409851,-78.18249,76561199666071737,0,0.0,0.0,0.0,0.0,0.0,0.0,187.959992,-1094.9314840000002,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51055,13.409851,-78.18249,76561199666071737,0,0.0,0.0,0.0,0.0,0.0,0.0,201.369843,-1173.113974,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51056,13.409851,-78.18249,76561199666071737,0,0.0,0.0,0.0,0.0,0.0,0.0,214.779694,-1251.296464,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
51057,13.409851,-78.18249,76561199666071737,0,0.0,0.0,0.0,0.0,0.0,0.0,228.189545,-1329.478954,13.286533281666667,0.09619019738651824,13.169174,13.491898,0.3227240000000009,-78.39724595333333,0.16901943701624478,-78.58761,-78.18249,0.4051199999999966
