tick,pitch,yaw,steamid,label,pitch_velocity,yaw_velocity,pitch_acceleration,yaw_acceleration,pitch_jerk,yaw_jerk,cumulative_pitch,cumulative_yaw,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range
64658,12.857086,77.779785,76561199256473489,0,0.03604100000000088,0.21734500000000878,0.01785200000000131,-0.14483499999998628,0.017866000000001492,-0.16298499999997773,51.265640000000005,309.398715,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64659,12.87529,77.888245,76561199256473489,0,0.018203999999999,0.10845999999999378,-0.01783700000000188,-0.108885000000015,-0.03568900000000319,0.03594999999997128,64.14093,387.28695999999997,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64660,12.893494,77.96069,76561199256473489,0,0.018204000000000775,0.07244500000000187,1.7763568394002505e-15,-0.036014999999991915,0.017837000000003655,0.07287000000002308,77.034424,465.24764999999996,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64661,12.893494,78.14197,76561199256473489,0,0.0,0.181280000000001,-0.018204000000000775,0.10883499999999913,-0.01820400000000255,0.14484999999999104,89.927918,543.3896199999999,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64662,12.857086,78.52203,76561199256473489,0,-0.036407999999999774,0.3800600000000003,-0.036407999999999774,0.1987799999999993,-0.018203999999999,0.08994500000000016,102.785004,621.9116499999999,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64663,12.838898,78.93884,76561199256473489,0,-0.018188000000000315,0.4168099999999981,0.01821999999999946,0.03674999999999784,0.05462799999999923,-0.16203000000000145,115.623902,700.8504899999999,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64664,12.857086,79.15582,76561199256473489,0,0.018188000000000315,0.2169800000000066,0.03637600000000063,-0.19982999999999151,0.01815600000000117,-0.23657999999998935,128.480988,780.00631,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64665,12.893494,79.24646,76561199256473489,0,0.036407999999999774,0.09063999999999339,0.01821999999999946,-0.12634000000001322,-0.01815600000000117,0.0734899999999783,141.374482,859.2527699999999,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64666,12.911346,79.30069,76561199256473489,0,0.017851999999999535,0.054230000000004,-0.01855600000000024,-0.036409999999989395,-0.0367759999999997,0.08993000000002382,154.285828,938.55346,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64667,12.911346,79.37314,76561199256473489,0,0.0,0.07245000000000346,-0.017851999999999535,0.01821999999999946,0.0007040000000007041,0.054629999999988854,167.19717400000002,1017.9266,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64668,12.911346,79.5726,76561199256473489,0,0.0,0.19945999999998776,0.0,0.1270099999999843,0.017851999999999535,0.10878999999998484,180.10852000000003,1097.4992,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64669,12.929535,79.84418,76561199256473489,0,0.018188999999999567,0.27158000000000015,0.018188999999999567,0.0721200000000124,0.018188999999999567,-0.054889999999971906,193.038055,1177.34338,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64670,12.929535,80.07968,76561199256473489,0,0.0,0.23550000000000182,-0.018188999999999567,-0.036079999999998336,-0.03637799999999913,-0.10820000000001073,205.96759,1257.42306,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64671,12.911346,80.35126,76561199256473489,0,-0.018188999999999567,0.27158000000000015,-0.018188999999999567,0.036079999999998336,0.0,0.07215999999999667,218.878936,1337.77432,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64672,12.838898,80.62283,76561199256473489,0,-0.07244799999999962,0.271569999999997,-0.05425900000000006,-1.0000000003174137e-05,-0.03607000000000049,-0.03609000000000151,231.717834,1418.39715,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64673,12.730408,81.039276,76561199256473489,0,-0.10848999999999975,0.41644600000000764,-0.03604200000000013,0.14487600000001066,0.018216999999999928,0.14488600000001384,244.44824200000002,1499.436426,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64674,12.5855255,81.60062,76561199256473489,0,-0.14488250000000136,0.5613440000000054,-0.036392500000001604,0.14489799999999775,-0.00035050000000147463,2.1999999987087904e-05,257.0337675,1581.037046,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64675,12.404251,82.41565,76561199256473489,0,-0.1812744999999989,0.815029999999993,-0.03639199999999754,0.25368599999998764,5.000000040666919e-07,0.10878799999998989,269.4380185,1663.4526959999998,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64676,12.223328,83.23035,76561199256473489,0,-0.18092299999999994,0.814700000000002,0.0003514999999989499,-0.00032999999999105967,0.03674349999999649,-0.2540159999999787,281.6613465,1746.6830459999999,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64677,12.060242,83.90051,76561199256473489,0,-0.16308599999999984,0.6701599999999956,0.017837000000000103,-0.14454000000000633,0.017485500000001153,-0.14421000000001527,293.7215885,1830.5835559999998,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64678,11.933563,84.425476,76561199256473489,0,-0.1266790000000011,0.5249660000000063,0.036406999999998746,-0.1451939999999894,0.018569999999998643,-0.000653999999983057,305.6551515,1915.009032,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64679,11.842926,84.80588,76561199256473489,0,-0.09063699999999919,0.38040399999999863,0.036042000000001906,-0.14456200000000763,-0.0003649999999968401,0.0006319999999817583,317.49807749999997,1999.8149119999998,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64680,11.788666,85.24051,76561199256473489,0,-0.054260000000001085,0.4346299999999985,0.036376999999998105,0.054225999999999885,0.00033499999999619945,0.19878800000000751,329.28674349999994,2085.055422,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64681,11.7526245,85.65698,76561199256473489,0,-0.036041499999999616,0.4164700000000039,0.01821850000000147,-0.018159999999994625,-0.018158499999996636,-0.07238599999999451,341.03936799999997,2170.712402,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64682,11.734436,86.36319,76561199256473489,0,-0.018188499999999053,0.7062099999999987,0.017853000000000563,0.2897399999999948,-0.00036550000000090677,0.3078999999999894,352.773804,2257.075592,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64683,11.716232,86.634766,76561199256473489,0,-0.018204000000000775,0.27157599999999604,-1.550000000172247e-05,-0.43463400000000263,-0.017868500000002285,-0.7243739999999974,364.490036,2343.7103580000003,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64684,11.716232,86.61688,76561199256473489,0,0.0,-0.017886000000004287,0.018204000000000775,-0.28946200000000033,0.018219500000002498,0.1451720000000023,376.20626799999997,2430.3272380000003,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64685,11.7526245,86.48987,76561199256473489,0,0.03639249999999983,-0.1270099999999985,0.03639249999999983,-0.10912399999999423,0.018188499999999053,0.1803380000000061,387.9588925,2516.817108,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64686,11.788666,86.30893,76561199256473489,0,0.036041499999999616,-0.18093999999999255,-0.00035100000000021225,-0.05392999999999404,-0.03674350000000004,0.05519400000000019,399.74755849999997,2603.1260380000003,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64687,11.788666,86.27255,76561199256473489,0,0.0,-0.036380000000008295,-0.036041499999999616,0.14455999999998426,-0.0356904999999994,0.1984899999999783,411.53622449999995,2689.3985880000005,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64688,11.788666,86.27255,76561199256473489,0,0.0,0.0,0.0,0.036380000000008295,0.036041499999999616,-0.10817999999997596,423.3248904999999,2775.6711380000006,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64689,11.788666,86.27255,76561199256473489,0,0.0,0.0,0.0,0.0,0.0,-0.036380000000008295,435.1135564999999,2861.9436880000007,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64690,11.8068695,86.27255,76561199256473489,0,0.01820350000000026,0.0,0.01820350000000026,0.0,0.01820350000000026,0.0,446.9204259999999,2948.216238000001,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64691,11.897507,86.21829,76561199256473489,0,0.0906374999999997,-0.05425999999999931,0.07243399999999944,-0.05425999999999931,0.05423049999999918,-0.05425999999999931,458.8179329999999,3034.4345280000007,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
64692,11.987793,86.073425,76561199256473489,0,0.09028600000000075,-0.1448649999999958,-0.0003514999999989499,-0.0906049999999965,-0.0727854999999984,-0.036344999999997185,470.80572599999994,3120.5079530000007,10.267575289999998,1.2315208166858587,8.565216,13.436615,4.871399,30.187325606666665,22.19791494902597,15.901337,86.634766,70.733429
