pitch,yaw,tick,steamid,name
5.1282043,-93.75183,59306,76561199780519055,Belissimo
5.1282043,-93.71853,59307,76561199780519055,Belissimo
5.1282043,-93.68523,59308,76561199780519055,Belissimo
5.1615143,-93.651924,59309,76561199780519055,Belissimo
5.1615143,-93.61862,59310,76561199780519055,Belissimo
5.1615143,-93.58532,59311,76561199780519055,Belissimo
5.1615143,-93.55202,59312,76561199780519055,Belissimo
5.1615143,-93.518715,59313,76561199780519055,Belissimo
5.1615143,-93.48541,59314,76561199780519055,Belissimo
5.1615143,-93.41881,59315,76561199780519055,Belissimo
5.194824,-93.2856,59316,76561199780519055,Belissimo
5.194824,-93.01918,59317,76561199780519055,Belissimo
5.194824,-92.88597,59318,76561199780519055,Belissimo
5.194824,-92.71946,59319,76561199780519055,Belissimo
5.194824,-92.652855,59320,76561199780519055,Belissimo
5.194824,-92.61955,59321,76561199780519055,Belissimo
5.194824,-92.61955,59322,76561199780519055,Belissimo
5.194824,-92.58625,59323,76561199780519055,Belissimo
5.194824,-92.55295,59324,76561199780519055,Belissimo
5.228119,-92.48634,59325,76561199780519055,Belissimo
5.228119,-92.31983,59326,76561199780519055,Belissimo
5.2614136,-91.98715,59327,76561199780519055,Belissimo
5.2947235,-91.78734,59328,76561199780519055,Belissimo
5.361328,-91.55422,59329,76561199780519055,Belissimo
5.4279327,-91.2545,59330,76561199780519055,Belissimo
5.4279327,-91.154594,59331,76561199780519055,Belissimo
5.4612427,-91.08799,59332,76561199780519055,Belissimo
5.4612427,-91.05469,59333,76561199780519055,Belissimo
5.4612427,-90.98808,59334,76561199780519055,Belissimo
5.4945374,-90.888176,59335,76561199780519055,Belissimo
5.4945374,-90.82157,59336,76561199780519055,Belissimo
5.4945374,-90.78827,59337,76561199780519055,Belissimo
5.4945374,-90.78827,59338,76561199780519055,Belissimo
5.4945374,-90.75497,59339,76561199780519055,Belissimo
5.527832,-90.65506,59340,76561199780519055,Belissimo
5.527832,-90.455246,59341,76561199780519055,Belissimo
5.561142,-90.35534,59342,76561199780519055,Belissimo
5.561142,-90.25543,59343,76561199780519055,Belissimo
5.561142,-90.22213,59344,76561199780519055,Belissimo
5.561142,-90.22213,59345,76561199780519055,Belissimo
5.561142,-90.22213,59346,76561199780519055,Belissimo
5.594452,-90.155525,59347,76561199780519055,Belissimo
5.6277466,-90.05562,59348,76561199780519055,Belissimo
5.6610413,-89.92241,59349,76561199780519055,Belissimo
5.760956,-89.722595,59350,76561199780519055,Belissimo
5.7942505,-89.589386,59351,76561199780519055,Belissimo
5.894165,-89.32297,59352,76561199780519055,Belissimo
5.9274597,-89.18976,59353,76561199780519055,Belissimo
6.0273743,-88.989944,59354,76561199780519055,Belissimo
6.1605835,-88.69022,59355,76561199780519055,Belissimo
6.260498,-88.52371,59356,76561199780519055,Belissimo
6.427002,-88.25729,59357,76561199780519055,Belissimo
6.4936066,-88.15739,59358,76561199780519055,Belissimo
6.593506,-88.05748,59359,76561199780519055,Belissimo
6.6601257,-88.02418,59360,76561199780519055,Belissimo
6.760025,-87.95757,59361,76561199780519055,Belissimo
6.8266296,-87.89097,59362,76561199780519055,Belissimo
6.9931335,-87.62455,59363,76561199780519055,Belissimo
7.0597534,-87.424736,59364,76561199780519055,Belissimo
7.1929626,-87.09171,59365,76561199780519055,Belissimo
7.326172,-86.492615,59366,76561199780519055,Belissimo
7.392761,-86.12629,59367,76561199780519055,Belissimo
7.5259705,-85.36034,59368,76561199780519055,Belissimo
7.5925903,-84.96071,59369,76561199780519055,Belissimo
7.6924896,-84.42787,59370,76561199780519055,Belissimo
7.8923035,-83.56201,59371,76561199780519055,Belissimo
8.125427,-82.62955,59372,76561199780519055,Belissimo
8.325226,-81.9968,59373,76561199780519055,Belissimo
8.491745,-81.46397,59374,76561199780519055,Belissimo
8.891373,-80.46524,59375,76561199780519055,Belissimo
9.090851,-80.03231,59376,76561199780519055,Belissimo
9.390564,-79.39957,59377,76561199780519055,Belissimo
9.523773,-79.19975,59378,76561199780519055,Belissimo
9.623688,-79.099846,59379,76561199780519055,Belissimo
9.656982,-79.06654,59380,76561199780519055,Belissimo
9.690277,-79.06654,59381,76561199780519055,Belissimo
9.723587,-79.03324,59382,76561199780519055,Belissimo
9.756897,-79.03324,59383,76561199780519055,Belissimo
9.856796,-78.96664,59384,76561199780519055,Belissimo
9.923401,-78.90003,59385,76561199780519055,Belissimo
9.9900055,-78.83343,59386,76561199780519055,Belissimo
10.189819,-78.53371,59387,76561199780519055,Belissimo
10.289734,-78.33389,59388,76561199780519055,Belissimo
10.456238,-78.067474,59389,76561199780519055,Belissimo
10.556152,-77.90096,59390,76561199780519055,Belissimo
10.689362,-77.66785,59391,76561199780519055,Belissimo
10.789261,-77.53464,59392,76561199780519055,Belissimo
10.989075,-77.10171,59393,76561199780519055,Belissimo
11.122284,-76.80199,59394,76561199780519055,Belissimo
11.255493,-76.40236,59395,76561199780519055,Belissimo
11.555206,-75.80326,59396,76561199780519055,Belissimo
11.688416,-75.53684,59397,76561199780519055,Belissimo
11.854935,-75.30373,59398,76561199780519055,Belissimo
11.888245,-75.270424,59399,76561199780519055,Belissimo
11.888245,-75.270424,59400,76561199780519055,Belissimo
11.921539,-75.37033,59401,76561199780519055,Belissimo
11.954834,-75.50354,59402,76561199780519055,Belissimo
12.054749,-75.869865,59403,76561199780519055,Belissimo
12.121353,-76.23585,59404,76561199780519055,Belissimo
12.121353,-76.86859,59405,76561199780519055,Belissimo
12.121353,-77.201614,59406,76561199780519055,Belissimo
12.054749,-77.60124,59407,76561199780519055,Belissimo
12.021454,-77.66785,59408,76561199780519055,Belissimo
11.988144,-77.66785,59409,76561199780519055,Belissimo
11.954834,-77.66785,59410,76561199780519055,Belissimo
11.921539,-77.66785,59411,76561199780519055,Belissimo
11.888245,-77.66785,59412,76561199780519055,Belissimo
11.821625,-77.76775,59413,76561199780519055,Belissimo
11.78833,-77.83436,59414,76561199780519055,Belissimo
11.688416,-77.934265,59415,76561199780519055,Belissimo
11.655121,-78.03417,59416,76561199780519055,Belissimo
11.555206,-78.30059,59417,76561199780519055,Belissimo
11.488617,-78.53371,59418,76561199780519055,Belissimo
11.421997,-79.26636,59419,76561199780519055,Belissimo
11.421997,-79.799194,59420,76561199780519055,Belissimo
11.388702,-80.398636,59421,76561199780519055,Belissimo
11.388702,-81.3644,59422,76561199780519055,Belissimo
11.421997,-81.9302,59423,76561199780519055,Belissimo
11.488617,-82.62955,59424,76561199780519055,Belissimo
11.555206,-83.22899,59425,76561199780519055,Belissimo
11.688416,-83.761826,59426,76561199780519055,Belissimo
11.821625,-84.36127,59427,76561199780519055,Belissimo
11.921539,-84.56108,59428,76561199780519055,Belissimo
12.054749,-84.760895,59429,76561199780519055,Belissimo
12.221252,-84.92741,59430,76561199780519055,Belissimo
12.321167,-84.99401,59431,76561199780519055,Belissimo
12.520981,-85.12722,59432,76561199780519055,Belissimo
12.62088,-85.22713,59433,76561199780519055,Belissimo
12.720795,-85.29373,59434,76561199780519055,Belissimo
12.820709,-85.36034,59435,76561199780519055,Belissimo
12.887299,-85.39364,59436,76561199780519055,Belissimo
12.987213,-85.39364,59437,76561199780519055,Belissimo
13.286926,-85.46024,59438,76561199780519055,Belissimo
13.486755,-85.52685,59439,76561199780519055,Belissimo
13.886383,-85.72666,59440,76561199780519055,Belissimo
14.219391,-85.926476,59441,76561199780519055,Belissimo
14.552429,-86.192894,59442,76561199780519055,Belissimo
15.084915,-86.75903,59443,76561199780519055,Belissimo
15.351334,-87.19196,59444,76561199780519055,Belissimo
15.617752,-87.65785,59445,76561199780519055,Belissimo
16.05069,-88.423805,59446,76561199780519055,Belissimo
16.283798,-88.856735,59447,76561199780519055,Belissimo
16.650116,-89.422874,59448,76561199780519055,Belissimo
17.216263,-90.22213,59449,76561199780519055,Belissimo
17.58258,-90.62176,59450,76561199780519055,Belissimo
18.315247,-91.2878,59451,76561199780519055,Belissimo
19.047882,-91.82064,59452,76561199780519055,Belissimo
19.38092,-92.020454,59453,76561199780519055,Belissimo
20.479889,-92.7198,59454,76561199780519055,Belissimo
21.678436,-93.385506,59455,76561199780519055,Belissimo
22.477692,-93.78513,59456,76561199780519055,Belissimo
23.476746,-94.35127,59457,76561199780519055,Belissimo
24.076202,-94.7509,59458,76561199780519055,Belissimo
24.509125,-95.117226,59459,76561199780519055,Belissimo
24.975357,-95.61676,59460,76561199780519055,Belissimo
25.474884,-96.249504,59461,76561199780519055,Belissimo
26.04103,-96.88225,59462,76561199780519055,Belissimo
26.374054,-97.14867,59463,76561199780519055,Belissimo
26.90689,-97.44839,59464,76561199780519055,Belissimo
27.239563,-97.548294,59465,76561199780519055,Belissimo
27.83902,-97.6482,59466,76561199780519055,Belissimo
28.238647,-97.6815,59467,76561199780519055,Belissimo
29.271011,-97.714806,59468,76561199780519055,Belissimo
30.636414,-97.714806,59469,76561199780519055,Belissimo
31.502258,-97.6815,59470,76561199780519055,Belissimo
33.266937,-97.6482,59471,76561199780519055,Belissimo
34.032898,-97.6482,59472,76561199780519055,Belissimo
35.36499,-97.714806,59473,76561199780519055,Belissimo
36.09764,-97.848015,59474,76561199780519055,Belissimo
37.429733,-98.24764,59475,76561199780519055,Belissimo
38.694885,-98.780136,59476,76561199780519055,Belissimo
39.993668,-99.346275,59477,76561199780519055,Belissimo
40.792923,-99.645996,59478,76561199780519055,Belissimo
42.258224,-100.24544,59479,76561199780519055,Belissimo
43.423798,-100.67837,59480,76561199780519055,Belissimo
44.05655,-100.87818,59481,76561199780519055,Belissimo
45.021973,-101.24451,59482,76561199780519055,Belissimo
45.68802,-101.54423,59483,76561199780519055,Belissimo
46.18756,-101.810646,59484,76561199780519055,Belissimo
46.45398,-101.91055,59485,76561199780519055,Belissimo
46.52057,-101.943855,59486,76561199780519055,Belissimo
46.52057,-101.943855,59487,76561199780519055,Belissimo
46.52057,-101.943855,59488,76561199780519055,Belissimo
46.45398,-101.91055,59489,76561199780519055,Belissimo
46.12094,-101.810646,59490,76561199780519055,Belissimo
45.854523,-101.74404,59491,76561199780519055,Belissimo
45.321686,-101.57753,59492,76561199780519055,Belissimo
44.68895,-101.44432,59493,76561199780519055,Belissimo
44.322968,-101.34441,59494,76561199780519055,Belissimo
43.623627,-101.1113,59495,76561199780519055,Belissimo
43.02417,-100.84488,59496,76561199780519055,Belissimo
42.624542,-100.645065,59497,76561199780519055,Belissimo
42.05841,-100.37865,59498,76561199780519055,Belissimo
41.692078,-100.345345,59499,76561199780519055,Belissimo
41.29245,-100.511856,59500,76561199780519055,Belissimo
40.826233,-100.87818,59501,76561199780519055,Belissimo
40.226776,-101.61083,59502,76561199780519055,Belissimo
39.49414,-102.97623,59503,76561199780519055,Belissimo
38.9946,-104.241714,59504,76561199780519055,Belissimo
38.12909,-107.07207,59505,76561199780519055,Belissimo
37.22992,-110.50186,59506,76561199780519055,Belissimo
36.630478,-112.76642,59507,76561199780519055,Belissimo
35.431595,-117.26189,59508,76561199780519055,Belissimo
34.1994,-121.424675,59509,76561199780519055,Belissimo
32.70114,-125.653725,59510,76561199780519055,Belissimo
31.10263,-129.51645,59511,76561199780519055,Belissimo
30.170166,-131.41467,59512,76561199780519055,Belissimo
28.604965,-133.6789,59513,76561199780519055,Belissimo
27.572601,-134.07852,59514,76561199780519055,Belissimo
27.572601,-134.07852,59515,76561199780519055,Belissimo
27.572601,-134.07852,59516,76561199780519055,Belissimo
27.572601,-134.07852,59517,76561199780519055,Belissimo
27.572601,-134.07852,59518,76561199780519055,Belissimo
27.572601,-134.07852,59519,76561199780519055,Belissimo
27.572601,-134.07852,59520,76561199780519055,Belissimo
27.572601,-134.07852,59521,76561199780519055,Belissimo
27.572601,-134.07852,59522,76561199780519055,Belissimo
27.572601,-134.07852,59523,76561199780519055,Belissimo
27.572601,-134.07852,59524,76561199780519055,Belissimo
27.406082,-134.47815,59525,76561199780519055,Belissimo
27.306519,-135.67703,59526,76561199780519055,Belissimo
27.073395,-139.10683,59527,76561199780519055,Belissimo
26.440659,-142.63687,59528,76561199780519055,Belissimo
26.20755,-144.96803,59529,76561199780519055,Belissimo
25.941132,-149.19708,59530,76561199780519055,Belissimo
25.141876,-156.02371,59531,76561199780519055,Belissimo
24.142792,-161.48495,59532,76561199780519055,Belissimo
23.44345,-164.282,59533,76561199780519055,Belissimo
22.044754,-169.41022,59534,76561199780519055,Belissimo
21.378708,-171.60815,59535,76561199780519055,Belissimo
19.880447,-175.27107,59536,76561199780519055,Belissimo
18.981293,-176.70306,59537,76561199780519055,Belissimo
17.349472,-178.20168,59538,76561199780519055,Belissimo
16.283798,-178.6013,59539,76561199780519055,Belissimo
14.6523285,-178.93433,59540,76561199780519055,Belissimo
13.619965,-179.13414,59541,76561199780519055,Belissimo
12.088043,-179.66698,59542,76561199780519055,Belissimo
11.355408,179.90045,59543,76561199780519055,Belissimo
10.522842,179.36761,59544,76561199780519055,Belissimo
