pitch,yaw,tick,steamid,name
-0.18643188,24.79477,23273,76561199039565051,NOOB
-0.18643188,24.8497,23274,76561199039565051,NOOB
-0.2142334,25.014496,23275,76561199039565051,NOOB
-0.24169922,25.069763,23276,76561199039565051,NOOB
-0.24169922,25.179626,23277,76561199039565051,NOOB
-0.24169922,25.207092,23278,76561199039565051,NOOB
-0.24169922,25.28949,23279,76561199039565051,NOOB
-0.24169922,25.344772,23280,76561199039565051,NOOB
-0.24169922,25.42717,23281,76561199039565051,NOOB
-0.24169922,25.454636,23282,76561199039565051,NOOB
-0.24169922,25.509567,23283,76561199039565051,NOOB
-0.24169922,25.509567,23284,76561199039565051,NOOB
-0.24169922,25.509567,23285,76561199039565051,NOOB
-0.24169922,25.509567,23286,76561199039565051,NOOB
-0.24169922,25.564499,23287,76561199039565051,NOOB
-0.24169922,25.591965,23288,76561199039565051,NOOB
-0.24169922,25.619781,23289,76561199039565051,NOOB
-0.24169922,25.647247,23290,76561199039565051,NOOB
-0.24169922,25.702179,23291,76561199039565051,NOOB
-0.24169922,25.784576,23292,76561199039565051,NOOB
-0.24169922,25.839508,23293,76561199039565051,NOOB
-0.24169922,26.087036,23294,76561199039565051,NOOB
-0.24169922,26.141968,23295,76561199039565051,NOOB
-0.24169922,26.252167,23296,76561199039565051,NOOB
-0.24169922,26.279633,23297,76561199039565051,NOOB
-0.24169922,26.416962,23298,76561199039565051,NOOB
-0.24169922,26.472244,23299,76561199039565051,NOOB
-0.24169922,26.554642,23300,76561199039565051,NOOB
-0.24169922,26.582108,23301,76561199039565051,NOOB
-0.24169922,26.664505,23302,76561199039565051,NOOB
-0.24169922,26.664505,23303,76561199039565051,NOOB
0.0024108887,26.719788,23304,76561199039565051,NOOB
0.24513245,26.781921,23305,76561199039565051,NOOB
0.4875183,26.820374,23306,76561199039565051,NOOB
0.736084,26.884583,23307,76561199039565051,NOOB
1.2325287,26.96457,23308,76561199039565051,NOOB
1.017273,27.084381,23309,76561199039565051,NOOB
0.780365,27.19632,23310,76561199039565051,NOOB
0.5606384,27.351501,23311,76561199039565051,NOOB
0.5606384,27.351501,23312,76561199039565051,NOOB
0.61557007,27.434235,23313,76561199039565051,NOOB
0.61557007,27.434235,23314,76561199039565051,NOOB
0.64338684,27.4617,23315,76561199039565051,NOOB
0.64338684,27.489166,23316,76561199039565051,NOOB
0.67085266,27.544098,23317,76561199039565051,NOOB
0.67085266,27.571564,23318,76561199039565051,NOOB
0.6983185,27.626495,23319,76561199039565051,NOOB
0.6983185,27.654297,23320,76561199039565051,NOOB
0.6983185,27.681763,23321,76561199039565051,NOOB
0.6983185,27.681763,23322,76561199039565051,NOOB
0.6983185,27.681763,23323,76561199039565051,NOOB
0.6983185,27.681763,23324,76561199039565051,NOOB
0.6983185,27.681763,23325,76561199039565051,NOOB
0.6983185,27.681763,23326,76561199039565051,NOOB
0.7257843,27.709229,23327,76561199039565051,NOOB
0.7532501,27.736694,23328,76561199039565051,NOOB
0.7532501,27.736694,23329,76561199039565051,NOOB
0.78071594,27.791626,23330,76561199039565051,NOOB
0.78071594,27.791626,23331,76561199039565051,NOOB
0.78071594,27.819092,23332,76561199039565051,NOOB
0.78071594,27.874023,23333,76561199039565051,NOOB
0.78071594,27.984238,23334,76561199039565051,NOOB
0.80818176,28.176498,23335,76561199039565051,NOOB
0.80818176,28.204315,23336,76561199039565051,NOOB
0.80818176,28.286713,23337,76561199039565051,NOOB
0.80818176,28.314178,23338,76561199039565051,NOOB
0.80818176,28.314178,23339,76561199039565051,NOOB
