pitch,yaw,tick,steamid
3.10672,-100.28114,8301,76561198822643426
1.8638916,-110.77824,8302,76561198822643426
1.40625,-117.61276,8303,76561198822643426
1.4388733,-123.270035,8304,76561198822643426
1.8638916,-125.55897,8305,76561198822643426
2.2563171,-126.11481,8306,76561198822643426
2.2563171,-126.11481,8307,76561198822643426
2.2563171,-126.11481,8308,76561198822643426
2.2563171,-126.11481,8309,76561198822643426
2.2563171,-126.11481,8310,76561198822643426
2.2563171,-126.11481,8311,76561198822643426
2.2563171,-126.11481,8312,76561198822643426
2.2563171,-126.11481,8313,76561198822643426
2.2563171,-126.11481,8314,76561198822643426
2.2563171,-126.11481,8315,76561198822643426
2.2563171,-126.11481,8316,76561198822643426
2.2563171,-126.11481,8317,76561198822643426
2.2563171,-126.11481,8318,76561198822643426
2.2563171,-126.11481,8319,76561198822643426
2.2563171,-126.11481,8320,76561198822643426
2.3545074,-126.80145,8321,76561198822643426
2.6487427,-127.94609,8322,76561198822643426
3.2375336,-130.23537,8323,76561198822643426
3.6299438,-133.37436,8324,76561198822643426
3.858612,-135.92526,8325,76561198822643426
4.0223694,-138.116,8326,76561198822643426
4.2839813,-140.40527,8327,76561198822643426
4.480011,-142.10574,8328,76561198822643426
4.6108246,-143.15219,8329,76561198822643426
4.709015,-144.36206,8330,76561198822643426
4.774246,-145.17952,8331,76561198822643426
4.807205,-145.99698,8332,76561198822643426
4.839813,-146.35678,8333,76561198822643426
4.8724365,-146.61838,8334,76561198822643426
4.90506,-146.81476,8335,76561198822643426
4.90506,-146.94557,8336,76561198822643426
4.938019,-147.17422,8337,76561198822643426
4.938019,-147.30502,8338,76561198822643426
4.938019,-147.40323,8339,76561198822643426
4.938019,-147.40323,8340,76561198822643426
4.938019,-147.43584,8341,76561198822643426
4.938019,-147.53403,8342,76561198822643426
4.938019,-147.59926,8343,76561198822643426
4.90506,-147.73007,8344,76561198822643426
4.90506,-147.99167,8345,76561198822643426
4.90506,-148.2533,8346,76561198822643426
4.90506,-148.8747,8347,76561198822643426
4.90506,-149.43054,8348,76561198822643426
4.8724365,-150.21538,8349,76561198822643426
4.8724365,-150.83679,8350,76561198822643426
4.8724365,-151.52344,8351,76561198822643426
4.839813,-151.91586,8352,76561198822643426
4.807205,-152.17746,8353,76561198822643426
4.807205,-152.4717,8354,76561198822643426
4.774246,-152.60251,8355,76561198822643426
4.709015,-152.89673,8356,76561198822643426
4.6434326,-153.28915,8357,76561198822643426
4.5782166,-153.68156,8358,76561198822643426
4.5126343,-154.07397,8359,76561198822643426
4.447403,-154.30298,8360,76561198822643426
4.381836,-154.66278,8361,76561198822643426
4.3165894,-155.02225,8362,76561198822643426
4.2839813,-155.25124,8363,76561198822643426
4.2184143,-155.48022,8364,76561198822643426
4.185791,-155.61104,8365,76561198822643426
4.0876007,-155.84003,8366,76561198822643426
4.0549927,-156.03607,8367,76561198822643426
3.9894104,-156.36292,8368,76561198822643426
3.924179,-156.5593,8369,76561198822643426
3.8259888,-156.65749,8370,76561198822643426
3.7607574,-156.72272,8371,76561198822643426
3.7607574,-156.72272,8372,76561198822643426
3.6951904,-156.72272,8373,76561198822643426
3.6951904,-156.6901,8374,76561198822643426
3.6299438,-156.49371,8375,76561198822643426
3.5969849,-155.83969,8376,76561198822643426
3.5317688,-155.08781,8377,76561198822643426
3.3683472,-153.71417,8378,76561198822643426
3.2701416,-151.85028,8379,76561198822643426
3.1393433,-149.75739,8380,76561198822643426
3.10672,-148.22067,8381,76561198822643426
3.041153,-146.55281,8382,76561198822643426
2.9759216,-145.66978,8383,76561198822643426
2.8777313,-144.85233,8384,76561198822643426
2.8121643,-144.49252,8385,76561198822643426
2.7469177,-144.1983,8386,76561198822643426
2.7143097,-144.03488,8387,76561198822643426
2.7143097,-144.03488,8388,76561198822643426
2.7143097,-144.00192,8389,76561198822643426
2.7143097,-144.00192,8390,76561198822643426
2.7143097,-144.00192,8391,76561198822643426
2.6813507,-144.00192,8392,76561198822643426
2.6813507,-143.9693,8393,76561198822643426
2.6813507,-143.9693,8394,76561198822643426
2.6813507,-143.90408,8395,76561198822643426
2.6813507,-143.64246,8396,76561198822643426
2.6813507,-143.15186,8397,76561198822643426
2.6813507,-142.5634,8398,76561198822643426
2.6813507,-141.58218,8399,76561198822643426
2.6487427,-140.37231,8400,76561198822643426
2.583496,-138.77002,8401,76561198822643426
2.583496,-137.69061,8402,76561198822643426
2.6161194,-136.54633,8403,76561198822643426
2.6161194,-135.46725,8404,76561198822643426
2.583496,-134.91107,8405,76561198822643426
2.550537,-134.25705,8406,76561198822643426
2.550537,-133.6686,8407,76561198822643426
2.550537,-133.30879,8408,76561198822643426
2.550537,-133.24356,8409,76561198822643426
2.550537,-133.24356,8410,76561198822643426
2.517929,-133.37436,8411,76561198822643426
2.485321,-133.5704,8412,76561198822643426
2.4526978,-133.76678,8413,76561198822643426
2.4526978,-134.12625,8414,76561198822643426
2.4526978,-134.45343,8415,76561198822643426
2.4526978,-134.97665,8416,76561198822643426
2.485321,-135.56511,8417,76561198822643426
2.517929,-136.31732,8418,76561198822643426
2.583496,-136.97136,8419,76561198822643426
2.6161194,-138.05042,8420,76561198822643426
2.7143097,-139.22768,8421,76561198822643426
2.8451233,-140.56836,8422,76561198822643426
2.9429626,-141.90936,8423,76561198822643426
3.041153,-144.10011,8424,76561198822643426
3.10672,-146.651,8425,76561198822643426
3.1393433,-148.84174,8426,76561198822643426
3.10672,-151.71948,8427,76561198822643426
2.9759216,-154.62982,8428,76561198822643426
2.9429626,-156.65749,8429,76561198822643426
2.8777313,-159.33884,8430,76561198822643426
2.8121643,-161.30093,8431,76561198822643426
2.7469177,-162.34738,8432,76561198822643426
2.6487427,-163.492,8433,76561198822643426
2.6487427,-164.3747,8434,76561198822643426
2.583496,-164.9635,8435,76561198822643426
2.550537,-165.19249,8436,76561198822643426
