pitch,yaw,tick,steamid
3.9973145,-43.28064,34857,76561198822643426
4.0299225,-42.98607,34858,76561198822643426
4.0625305,-42.430237,34859,76561198822643426
4.0625305,-41.87439,34860,76561198822643426
4.0625305,-41.12216,34861,76561198822643426
4.0299225,-40.206528,34862,76561198822643426
3.9973145,-39.16008,34863,76561198822643426
3.9317322,-36.96933,34864,76561198822643426
3.8665009,-33.241196,34865,76561198822643426
3.8335419,-30.592468,34866,76561198822643426
3.8009338,-25.393188,34867,76561198822643426
3.9317322,-20.74939,34868,76561198822643426
3.8009338,-13.718842,34869,76561198822643426
3.604889,-6.6879272,34870,76561198822643426
3.310318,-0.017166138,34871,76561198822643426
3.0160828,4.986084,34872,76561198822643426
2.9508667,9.924088,34873,76561198822643426
2.820053,15.123367,34874,76561198822643426
2.820053,19.047546,34875,76561198822643426
2.9179077,20.780975,34876,76561198822643426
2.9834747,21.565475,34877,76561198822643426
3.1142883,22.18689,34878,76561198822643426
3.1468964,22.18689,34879,76561198822643426
3.343277,21.958237,34880,76561198822643426
3.5066986,21.140442,34881,76561198822643426
3.7027283,19.832382,34882,76561198822643426
4.225952,16.202774,34883,76561198822643426
4.716568,9.564285,34884,76561198822643426
4.8473816,1.3564758,34885,76561198822643426
4.8147583,-4.726181,34886,76561198822643426
4.8473816,-11.625946,34887,76561198822643426
4.9455566,-14.830505,34888,76561198822643426
5.1745605,-16.53099,34889,76561198822643426
5.501404,-16.890793,34890,76561198822643426
5.599594,-16.498383,34891,76561198822643426
5.7304077,-15.746155,34892,76561198822643426
5.9264374,-14.797897,34893,76561198822643426
5.9920044,-14.209442,34894,76561198822643426
6.155426,-13.326416,34895,76561198822643426
6.2862396,-12.54158,34896,76561198822643426
6.38443,-11.854935,34897,76561198822643426
6.5478516,-10.971909,34898,76561198822643426
6.613083,-10.252655,34899,76561198822643426
6.613083,-9.925461,34900,76561198822643426
6.613083,-9.565659,34901,76561198822643426
6.613083,-9.434845,34902,76561198822643426
6.613083,-9.434845,34903,76561198822643426
6.613083,-9.434845,34904,76561198822643426
6.613083,-9.434845,34905,76561198822643426
6.613083,-9.434845,34906,76561198822643426
6.613083,-9.434845,34907,76561198822643426
6.613083,-9.434845,34908,76561198822643426
6.580475,-9.598618,34909,76561198822643426
6.4822693,-10.088882,34910,76561198822643426
6.38443,-11.070099,34911,76561198822643426
6.3188477,-12.279968,34912,76561198822643426
6.3188477,-14.14386,34913,76561198822643426
6.351471,-16.53099,34914,76561198822643426
6.4496613,-18.427856,34915,76561198822643426
6.5152283,-20.684174,34916,76561198822643426
6.580475,-22.482834,34917,76561198822643426
6.7438965,-23.594513,34918,76561198822643426
6.8094635,-24.019547,34919,76561198822643426
6.8420715,-24.15036,34920,76561198822643426
6.8420715,-24.15036,34921,76561198822643426
6.8420715,-24.15036,34922,76561198822643426
6.8420715,-24.085114,34923,76561198822643426
6.874695,-24.019547,34924,76561198822643426
6.907654,-23.921692,34925,76561198822643426
6.940277,-23.790894,34926,76561198822643426
6.972885,-23.692703,34927,76561198822643426
7.005493,-23.529282,34928,76561198822643426
