pitch,yaw,tick,steamid,name
-3.10672,-11.929092,45315,76561198822643426,XXX
-3.2375336,-12.059906,45316,76561198822643426,XXX
-3.3353882,-12.223328,45317,76561198822643426,XXX
-3.4009552,-12.354126,45318,76561198822643426,XXX
-3.4661865,-12.386749,45319,76561198822643426,XXX
-3.4661865,-12.386749,45320,76561198822643426,XXX
-3.4661865,-12.419708,45321,76561198822643426,XXX
-3.4661865,-12.419708,45322,76561198822643426,XXX
-3.4661865,-12.419708,45323,76561198822643426,XXX
-3.4661865,-12.419708,45324,76561198822643426,XXX
-3.4661865,-12.419708,45325,76561198822643426,XXX
-3.4661865,-12.419708,45326,76561198822643426,XXX
-3.4661865,-12.419708,45327,76561198822643426,XXX
-3.4661865,-12.419708,45328,76561198822643426,XXX
-3.4661865,-12.419708,45329,76561198822643426,XXX
-3.4661865,-12.419708,45330,76561198822643426,XXX
-3.4661865,-12.419708,45331,76561198822643426,XXX
-3.4661865,-12.419708,45332,76561198822643426,XXX
-3.4661865,-12.419708,45333,76561198822643426,XXX
-3.4661865,-12.419708,45334,76561198822643426,XXX
-3.4661865,-12.419708,45335,76561198822643426,XXX
-3.4661865,-12.419708,45336,76561198822643426,XXX
-3.4661865,-12.419708,45337,76561198822643426,XXX
-3.4661865,-12.386749,45338,76561198822643426,XXX
-3.4661865,-12.386749,45339,76561198822643426,XXX
-3.4661865,-12.386749,45340,76561198822643426,XXX
-3.4661865,-12.386749,45341,76561198822643426,XXX
-3.4661865,-12.386749,45342,76561198822643426,XXX
-3.4661865,-12.386749,45343,76561198822643426,XXX
-3.4661865,-12.386749,45344,76561198822643426,XXX
-3.4661865,-12.386749,45345,76561198822643426,XXX
-3.4661865,-12.386749,45346,76561198822643426,XXX
-3.4661865,-12.386749,45347,76561198822643426,XXX
-3.4661865,-12.386749,45348,76561198822643426,XXX
-3.4661865,-12.386749,45349,76561198822643426,XXX
-3.4661865,-12.386749,45350,76561198822643426,XXX
-3.4661865,-12.386749,45351,76561198822643426,XXX
-3.4661865,-12.386749,45352,76561198822643426,XXX
-3.4661865,-12.386749,45353,76561198822643426,XXX
-3.4661865,-12.386749,45354,76561198822643426,XXX
-3.4661865,-12.386749,45355,76561198822643426,XXX
-3.4661865,-12.386749,45356,76561198822643426,XXX
-3.4661865,-12.386749,45357,76561198822643426,XXX
-3.4661865,-12.386749,45358,76561198822643426,XXX
-3.4661865,-12.386749,45359,76561198822643426,XXX
-3.4661865,-12.386749,45360,76561198822643426,XXX
-3.4661865,-12.386749,45361,76561198822643426,XXX
-3.4661865,-12.386749,45362,76561198822643426,XXX
-3.4661865,-12.386749,45363,76561198822643426,XXX
-3.4661865,-12.386749,45364,76561198822643426,XXX
-3.4661865,-12.386749,45365,76561198822643426,XXX
-3.4661865,-12.386749,45366,76561198822643426,XXX
-3.4661865,-12.386749,45367,76561198822643426,XXX
-3.4661865,-12.386749,45368,76561198822643426,XXX
-3.4009552,-12.419708,45369,76561198822643426,XXX
-3.4009552,-12.452316,45370,76561198822643426,XXX
-3.302765,-12.550507,45371,76561198822643426,XXX
-3.2701416,-12.58313,45372,76561198822643426,XXX
-3.2045746,-12.615738,45373,76561198822643426,XXX
-3.10672,-12.681305,45374,76561198822643426,XXX
-3.041153,-12.681305,45375,76561198822643426,XXX
-2.8777313,-12.77916,45376,76561198822643426,XXX
-2.779541,-12.812119,45377,76561198822643426,XXX
-2.6813507,-12.844727,45378,76561198822643426,XXX
-2.583496,-12.844727,45379,76561198822643426,XXX
-2.583496,-12.87735,45380,76561198822643426,XXX
-2.583496,-12.87735,45381,76561198822643426,XXX
-2.583496,-12.87735,45382,76561198822643426,XXX
-2.583496,-12.87735,45383,76561198822643426,XXX
-2.583496,-12.87735,45384,76561198822643426,XXX
-2.583496,-12.87735,45385,76561198822643426,XXX
-2.583496,-12.87735,45386,76561198822643426,XXX
-2.517929,-12.97554,45387,76561198822643426,XXX
-2.2236938,-13.498764,45388,76561198822643426,XXX
-1.4714813,-16.213074,45389,76561198822643426,XXX
-0.6540222,-20.235107,45390,76561198822643426,XXX
0.4906006,-25.892365,45391,76561198822643426,XXX
2.0602722,-35.016174,45392,76561198822643426,XXX
3.073761,-43.322174,45393,76561198822643426,XXX
3.5643768,-54.832764,45394,76561198822643426,XXX
3.4991455,-66.44188,45395,76561198822643426,XXX
3.3353882,-75.92514,45396,76561198822643426,XXX
3.073761,-83.02128,45397,76561198822643426,XXX
2.6813507,-84.558334,45398,76561198822643426,XXX
2.6813507,-84.558334,45399,76561198822643426,XXX
2.6813507,-84.558334,45400,76561198822643426,XXX
2.6813507,-84.558334,45401,76561198822643426,XXX
2.6813507,-84.558334,45402,76561198822643426,XXX
2.6813507,-84.558334,45403,76561198822643426,XXX
2.6813507,-84.558334,45404,76561198822643426,XXX
2.6813507,-84.558334,45405,76561198822643426,XXX
2.6813507,-84.558334,45406,76561198822643426,XXX
2.6813507,-84.558334,45407,76561198822643426,XXX
2.6813507,-84.558334,45408,76561198822643426,XXX
2.6813507,-84.558334,45409,76561198822643426,XXX
2.6813507,-84.558334,45410,76561198822643426,XXX
2.6813507,-84.75437,45411,76561198822643426,XXX
3.3353882,-90.83668,45412,76561198822643426,XXX
3.9894104,-99.46987,45413,76561198822643426,XXX
4.3492126,-108.72414,45414,76561198822643426,XXX
4.807205,-119.38465,45415,76561198822643426,XXX
5.1014404,-127.952614,45416,76561198822643426,XXX
5.4282837,-136.22601,45417,76561198822643426,XXX
5.1996155,-143.38737,45418,76561198822643426,XXX
5.29747,-147.54056,45419,76561198822643426,XXX
5.6572723,-150.28748,45420,76561198822643426,XXX
6.115265,-152.60902,45421,76561198822643426,XXX
6.246063,-153.19781,45422,76561198822643426,XXX
6.246063,-153.06702,45423,76561198822643426,XXX
6.082306,-152.4456,45424,76561198822643426,XXX
6.0170746,-152.05319,45425,76561198822643426,XXX
5.9188843,-151.56258,45426,76561198822643426,XXX
5.853653,-150.84332,45427,76561198822643426,XXX
5.820694,-147.96558,45428,76561198822643426,XXX
5.9515076,-144.62985,45429,76561198822643426,XXX
6.0170746,-138.74393,45430,76561198822643426,XXX
6.376877,-130.24155,45431,76561198822643426,XXX
6.769287,-120.561905,45432,76561198822643426,XXX
7.0635223,-104.37492,45433,76561198822643426,XXX
6.769287,-90.31345,45434,76561198822643426,XXX
5.6898804,-72.49157,45435,76561198822643426,XXX
4.6763916,-62.58293,45436,76561198822643426,XXX
3.073761,-51.62819,45437,76561198822643426,XXX
1.40625,-42.896805,45438,76561198822643426,XXX
0.45799255,-38.31894,45439,76561198822643426,XXX
-0.19604492,-34.819794,45440,76561198822643426,XXX
-0.42503357,-33.348312,45441,76561198822643426,XXX
-0.42503357,-33.282745,45442,76561198822643426,XXX
-0.29421997,-33.282745,45443,76561198822643426,XXX
-0.16342163,-32.98851,45444,76561198822643426,XXX
-0.09819031,-32.465286,45445,76561198822643426,XXX
-0.09819031,-31.909454,45446,76561198822643426,XXX
-0.19604492,-31.77864,45447,76561198822643426,XXX
-0.32684326,-31.77864,45448,76561198822643426,XXX
-0.4906006,-31.811249,45449,76561198822643426,XXX
-0.6540222,-31.77864,45450,76561198822643426,XXX
-0.7522278,-31.58226,45451,76561198822643426,XXX
-0.94825745,-31.091995,45452,76561198822643426,XXX
-1.1772461,-30.568771,45453,76561198822643426,XXX
-1.373291,-30.012589,45454,76561198822643426,XXX
-1.6022949,-29.293335,45455,76561198822643426,XXX
-1.7986755,-28.770111,45456,76561198822643426,XXX
-2.0273132,-28.18164,45457,76561198822643426,XXX
-2.2563171,-27.59285,45458,76561198822643426,XXX
-2.4526978,-27.20044,45459,76561198822643426,XXX
-2.6487427,-26.611969,45460,76561198822643426,XXX
-2.7469177,-26.088745,45461,76561198822643426,XXX
-2.8777313,-25.565521,45462,76561198822643426,XXX
-2.9429626,-25.401764,45463,76561198822643426,XXX
-2.9759216,-25.401764,45464,76561198822643426,XXX
-3.008545,-25.565521,45465,76561198822643426,XXX
-3.008545,-25.761566,45466,76561198822643426,XXX
-3.073761,-25.924988,45467,76561198822643426,XXX
-3.10672,-26.023178,45468,76561198822643426,XXX
-3.10672,-26.023178,45469,76561198822643426,XXX
-3.10672,-26.055786,45470,76561198822643426,XXX
-3.10672,-26.055786,45471,76561198822643426,XXX
-3.10672,-26.055786,45472,76561198822643426,XXX
-3.1393433,-26.088745,45473,76561198822643426,XXX
-3.1393433,-26.088745,45474,76561198822643426,XXX
-3.1719666,-26.088745,45475,76561198822643426,XXX
-3.2045746,-26.055786,45476,76561198822643426,XXX
-3.3683472,-25.957947,45477,76561198822643426,XXX
-3.5643768,-25.728943,45478,76561198822643426,XXX
-3.7607574,-25.499954,45479,76561198822643426,XXX
-3.891571,-25.467346,45480,76561198822643426,XXX
