tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
33085,3.2358093,27.721415,-165.55057,-1599.5503,-171.21356,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33086,3.2358093,23.937254,-165.55057,-1600.5193,-171.1167,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33087,3.2358093,20.153229,-165.55057,-1601.4888,-171.01971,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33088,3.2358093,16.369312,-165.55057,-1602.4587,-170.92273,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33089,3.2358093,12.585503,-165.55057,-1603.4291,-170.82568,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33090,3.2358093,8.801802,-165.55057,-1604.3999,-170.44879,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33091,3.2358093,5.018236,-165.55057,-1605.3712,-170.07043,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33092,3.2358093,1.2347789,-165.55057,-1606.3429,-169.69208,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33093,3.2358093,-2.548584,-165.55057,-1607.3151,-169.31372,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33094,3.2358093,-6.331909,-165.55057,-1608.2872,-168.93542,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33095,3.2358093,-10.115295,-165.55057,-1609.2594,-168.55707,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33096,3.2358093,-13.898621,-165.55057,-1610.2316,-168.17871,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33097,3.2358093,-17.681946,-165.55057,-1611.2037,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33098,3.2358093,-21.465332,-165.55057,-1612.1759,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33099,3.2358093,-25.248657,-165.55057,-1613.1481,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33100,3.2358093,-29.032043,-165.55057,-1614.1202,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33101,3.2358093,-32.81543,-165.6055,-1615.092,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33102,3.2358093,-36.59906,-165.74318,-1616.0631,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33103,3.3182068,-40.3833,-166.04565,-1617.0317,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33104,3.42807,-44.168823,-166.54071,-1617.9954,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33105,3.5108185,-47.955994,-166.92558,-1618.9525,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33106,3.730896,-51.74597,-167.88826,-1619.8986,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33107,3.9506226,-55.54004,-169.01573,-1620.8281,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33108,4.0608215,-59.338257,-169.34567,-1621.7406,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33109,4.0608215,-63.140137,-169.34567,-1622.6375,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33110,4.0608215,-66.945435,-169.34567,-1623.5199,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33111,4.0608215,-70.75366,-169.34567,-1624.3894,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33112,4.0608215,-74.56464,-169.34567,-1625.2468,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33113,4.0333557,-78.37811,-169.34567,-1626.093,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33114,4.0333557,-82.19379,-169.34567,-1626.9293,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33115,4.0333557,-86.011536,-169.34567,-1627.7562,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33116,4.0333557,-89.831116,-169.34567,-1628.5746,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33117,4.0333557,-93.65228,-169.34567,-1629.3854,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33118,4.0333557,-97.474976,-169.34567,-1630.189,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33119,4.0333557,-101.29907,-169.34567,-1630.9858,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33120,4.0333557,-104.8172,-169.34567,-1631.7191,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33121,4.0333557,-108.33655,-169.34567,-1632.4467,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33122,4.0333557,-111.85687,-169.34567,-1633.1693,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33123,4.0333557,-115.378235,-169.34567,-1633.8871,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33124,4.0333557,-118.90051,-169.34567,-1634.6003,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33125,4.0333557,-122.423584,-169.34567,-1635.3096,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33126,4.0333557,-125.94739,-169.34567,-1636.0151,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33127,4.0333557,-129.4718,-169.34567,-1636.7177,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33128,4.0333557,-132.99683,-169.34567,-1637.417,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33129,4.0333557,-136.52258,-169.483,-1638.1129,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33130,4.170685,-140.04956,-170.11574,-1638.8025,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33131,4.280884,-143.57825,-170.74814,-1639.483,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33132,4.3083496,-147.10925,-171.408,-1640.1517,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33133,4.5006104,-150.64331,-172.48055,-1640.8041,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33134,4.720688,-154.1814,-173.91049,-1641.4341,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33135,4.8858337,-157.72437,-175.23056,-1642.0363,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33136,4.9407654,-161.27338,-177.37564,-1642.6014,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33137,4.9407654,-164.8294,-179.60312,-1643.1208,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33138,4.7756195,-168.39294,178.00427,-1643.5856,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33139,4.583359,-171.9646,174.84192,-1643.9835,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33140,4.3083496,-175.54437,170.99188,-1644.3004,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33141,4.0608215,-179.13086,168.35175,-1644.5292,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33142,3.868225,-182.72192,166.53693,-1644.6672,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33143,3.6481476,-186.31537,165.29926,-1644.7156,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33144,3.4006042,-189.90894,164.77673,-1644.6787,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33145,3.1808777,-193.50085,164.77673,-1644.564,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33146,2.8780823,-197.08984,165.0792,-1644.3798,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33147,2.8506165,-200.65582,165.107,-1644.353,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33148,2.8506165,-204.19922,165.107,-1644.4829,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33149,2.8506165,-207.72131,165.107,-1644.7615,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33150,2.8506165,-211.22455,165.107,-1645.1724,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33151,2.8506165,-214.71027,165.107,-1645.7048,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33152,2.8506165,-218.17981,165.107,-1646.349,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33153,2.8506165,-221.63458,165.107,-1647.0958,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33154,2.8506165,-225.07593,165.107,-1647.9369,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33155,2.8506165,-228.5047,165.107,-1648.8645,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33156,2.8506165,-231.92224,165.107,-1649.8716,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33157,2.8506165,-235.32947,165.107,-1650.9518,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33158,2.8506165,-238.7268,165.107,-1652.0992,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33159,2.8231506,-242.14636,165.02426,-1653.0739,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33160,2.7956848,-245.58624,164.8042,-1653.8885,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33161,2.768219,-249.04364,164.19925,-1654.553,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33162,2.7132874,-252.5152,162.87952,-1655.0724,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33163,2.6583557,-255.99829,161.97177,-1655.4539,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33164,2.5206757,-259.4906,161.06439,-1655.7042,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33165,2.3558807,-262.9903,160.43198,-1655.8307,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33166,2.1907349,-266.49597,160.01929,-1655.8416,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33167,2.1083374,-270.0067,159.85449,-1655.7452,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33168,2.0256042,-273.52173,159.71683,-1655.5496,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33169,2.0256042,-277.04077,159.71683,-1655.2628,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33170,2.0256042,-280.56335,159.71683,-1654.8922,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33171,2.0256042,-284.08954,159.71683,-1654.4445,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33172,2.0256042,-287.6189,159.71683,-1653.9258,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33173,1.9706726,-291.15112,159.5795,-1653.3414,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33174,1.915741,-294.68518,159.35944,-1652.6958,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33175,1.8333435,-298.1902,159.05698,-1652.0143,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33176,1.7506104,-301.41504,158.69958,-1651.3872,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33177,1.6956787,-304.32898,158.34183,-1650.8208,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33178,1.6407471,-307.0061,158.0943,-1650.3007,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33179,1.6132812,-309.46558,157.90204,-1649.8226,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33180,1.5858154,-311.72546,157.81927,-1649.3837,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33181,1.5308838,-313.80188,157.65448,-1648.9806,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33182,1.3932037,-315.7096,157.40695,-1648.6102,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33183,1.1731262,-317.4621,157.0221,-1648.27,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33184,0.8981323,-319.0724,156.58197,-1647.9575,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33185,0.51327515,-320.55164,156.00449,-1647.6707,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33186,0.2657318,-321.9107,155.67456,-1647.4071,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33187,-0.036743164,-323.15942,155.17947,-1647.165,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33188,-0.3666687,-324.30676,154.65695,-1646.9427,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33189,-0.6141968,-325.35425,154.32703,-1646.7396,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33190,-0.8617401,-326.30212,154.07947,-1646.556,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33191,-0.99942017,-327.1504,153.91434,-1646.392,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33192,-1.0818176,-328.0017,153.83194,-1646.4203,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33193,-1.2191467,-328.8888,153.72208,-1646.7173,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33194,-1.2744141,-329.82397,153.61188,-1647.297,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33195,-1.3568115,-330.81104,153.44708,-1648.0996,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33196,-1.3842773,-331.85687,153.25446,-1649.1127,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33197,-1.4117432,-332.95752,153.06186,-1650.3186,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33198,-1.439209,-334.11,152.81467,-1651.7012,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33199,-1.439209,-335.31134,152.53967,-1653.2455,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33200,-1.439209,-336.55884,152.26468,-1654.9376,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33201,-1.3842773,-337.8496,152.04462,-1656.7651,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33202,-1.3293457,-339.1819,151.71466,-1658.7161,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33203,-1.2466125,-340.55408,151.32947,-1660.7794,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33204,-1.1092834,-341.96558,150.80692,-1662.9446,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33205,-0.9441376,-343.4151,150.33966,-1665.2023,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33206,-0.77934265,-344.90167,149.89954,-1667.5436,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33207,-0.6141968,-346.424,149.54211,-1669.961,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33208,-0.44940186,-347.9806,149.21219,-1672.4476,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33209,-0.39413452,-349.5691,149.10199,-1674.9972,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33210,-0.33920288,-351.1875,149.04706,-1677.6045,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33211,-0.33920288,-352.83325,149.04706,-1680.2646,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33212,-0.33920288,-354.50415,149.04706,-1682.9738,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33213,-0.28427124,-356.19775,149.07452,-1685.7278,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33214,-0.2293396,-357.91223,149.12946,-1688.5232,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33215,-0.20187378,-359.646,149.12946,-1691.3568,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33216,-0.17440796,-361.39722,149.12946,-1694.2255,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33217,-0.14694214,-363.1646,149.12946,-1697.1259,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33218,-0.091674805,-364.9472,149.04706,-1700.0557,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33219,-0.036743164,-366.74408,148.96466,-1703.0122,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33220,-0.009277344,-368.50848,148.82697,-1705.916,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33221,0.045654297,-370.13245,148.7171,-1708.5886,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33222,0.07312012,-371.59338,148.5245,-1710.9929,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33223,0.07312012,-372.9049,148.35971,-1713.1532,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
33224,0.07312012,-373.9524,148.22205,-1714.8835,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,970.0637937804446,-0.41267395,-0.852478,1.3948205
