tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
68190,12.265198,144.10191,6.8128967,-1613.0426,-169.86432,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68191,12.265198,144.38326,6.895294,-1615.5283,-169.61578,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68192,12.237396,144.68,7.0878906,-1618.1184,-169.35675,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68193,12.237396,144.98917,7.307617,-1620.7866,-169.08997,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68194,12.20993,145.27325,7.610443,-1623.2401,-168.8446,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68195,12.20993,145.53188,7.8576355,-1625.4722,-168.6214,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68196,12.182465,145.89996,8.132629,-1627.5491,-168.4137,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68197,12.154999,146.45222,8.352692,-1629.2874,-168.23987,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68198,12.154999,147.177,8.43544,-1630.5432,-168.11426,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68199,12.127533,148.0266,8.517838,-1631.449,-168.02368,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68200,12.127533,148.98987,8.572769,-1632.032,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68201,12.127533,150.0495,8.572769,-1632.3137,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68202,12.127533,151.19455,8.572769,-1632.3207,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68203,12.127533,152.4214,8.627701,-1632.0785,-167.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68204,12.127533,153.73085,8.8203125,-1631.6064,-168.00793,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68205,12.127533,155.11539,8.985443,-1630.9231,-168.0763,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68206,12.100067,156.56781,9.260101,-1630.0446,-168.16412,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68207,12.100067,158.08176,9.452698,-1628.986,-168.27002,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68208,12.100067,159.6504,9.865387,-1627.761,-168.39252,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68209,12.100067,161.26857,10.030182,-1626.3826,-168.53033,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68210,12.100067,162.93164,10.222778,-1624.8627,-168.68231,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68211,12.127533,164.63469,10.415375,-1623.2122,-168.84741,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68212,12.154999,166.37392,10.552704,-1621.4409,-169.02454,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68213,12.182465,168.14597,10.635452,-1619.5586,-169.21277,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68214,12.20993,169.94827,10.690384,-1617.5743,-169.41113,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68215,12.20993,171.77815,10.745316,-1615.4961,-169.61902,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68216,12.237396,173.63315,10.745316,-1613.3313,-169.83545,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68217,12.237396,175.51147,10.745316,-1611.0872,-170.05988,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68218,12.237396,177.41089,10.745316,-1608.7699,-170.29163,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68219,12.237396,179.32959,10.745316,-1606.3857,-170.53003,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68220,12.237396,179.96843,10.745316,-1603.9402,-170.7746,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68221,12.237396,179.96794,10.745316,-1601.4381,-171.02478,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68222,12.265198,179.96745,10.71785,-1598.884,-171.28021,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68223,12.347595,179.96696,10.635452,-1596.2826,-171.54034,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68224,12.402527,179.96648,10.497772,-1593.6381,-171.80481,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68225,12.51239,179.96826,10.27771,-1590.9548,-172.07312,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68226,12.567673,179.96777,10.002716,-1588.2365,-172.34497,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68227,12.595139,179.96729,9.782639,-1585.4865,-172.61993,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68228,12.65007,180.14673,9.425232,-1582.7089,-172.8977,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68229,12.705002,180.47116,8.930176,-1579.944,-173.1742,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68230,12.732468,181.0695,8.380157,-1577.3545,-173.43317,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68231,12.759933,181.98228,7.7203064,-1574.9706,-173.67151,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68232,12.787399,183.12738,7.170288,-1572.7417,-173.89441,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68233,12.815216,184.48634,6.675232,-1570.6581,-174.10278,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68234,12.815216,186.0421,6.1801453,-1568.7104,-174.29755,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68235,12.842682,187.77885,5.795288,-1566.89,-174.47961,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68236,12.870148,189.68181,5.382614,-1565.1884,-174.64978,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68237,12.870148,191.73781,5.245285,-1563.5969,-174.8089,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68238,12.870148,193.93422,5.245285,-1562.1064,-174.95795,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68239,12.870148,196.25984,5.245285,-1560.7089,-175.09772,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68240,12.870148,198.70389,5.245285,-1559.3965,-175.22894,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68241,12.870148,201.25696,5.245285,-1558.1626,-175.35236,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68242,12.925079,203.9101,5.1903534,-1557.0012,-175.4685,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68243,12.980011,206.65529,4.970276,-1555.9075,-175.57788,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68244,13.062408,209.4854,4.695282,-1554.8771,-175.68091,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68245,13.117676,212.39384,4.0354156,-1553.9086,-175.77771,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68246,13.117676,215.37433,3.2653503,-1553.0012,-175.86847,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68247,13.117676,218.42123,3.155136,-1552.1505,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68248,13.117676,221.52916,3.155136,-1551.3518,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68249,13.117676,224.6927,3.155136,-1550.6011,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68250,13.117676,227.9074,3.155136,-1549.8943,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68251,13.117676,231.16919,3.155136,-1549.2279,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68252,13.117676,234.4745,3.155136,-1548.5988,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68253,13.117676,237.81973,3.155136,-1548.0037,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68254,13.117676,241.20175,3.155136,-1547.4401,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68255,13.117676,244.61742,3.155136,-1546.9052,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68256,13.117676,248.06404,3.155136,-1546.3967,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68257,13.117676,251.53893,3.155136,-1545.9125,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68258,13.117676,255.03983,3.155136,-1545.4507,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68259,13.117676,258.56458,2.880127,-1545.011,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68260,13.117676,262.11133,2.7977295,-1544.5919,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68261,13.007477,265.67828,2.8251953,-1544.1915,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68262,12.897614,269.25153,3.0727386,-1543.8082,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68263,12.759933,272.82614,3.6227417,-1543.438,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68264,12.622604,276.40167,4.1727448,-1543.0765,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68265,12.484924,279.9777,4.8051453,-1542.7198,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68266,12.265198,283.55362,5.8502197,-1542.3624,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68267,11.797607,287.1065,7.9953003,-1542.1125,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68268,11.467667,290.6224,9.672775,-1542.0598,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68269,11.054993,294.10446,11.845322,-1542.216,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68270,10.422592,297.57233,15.420349,-1542.5117,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68271,10.065186,301.03317,17.75769,-1542.9247,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68272,9.597595,304.49454,20.865448,-1543.4303,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68273,9.047577,307.96353,24.357727,-1544.0037,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68274,8.827515,311.44238,25.815125,-1544.6321,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68275,8.66272,314.9316,26.640137,-1545.3065,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68276,8.66272,318.43027,26.640137,-1546.0236,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68277,8.66272,321.9379,26.640137,-1546.7797,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68278,8.66272,325.4438,26.640137,-1547.5695,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68279,8.66272,328.9429,26.640137,-1548.3887,-176.43652,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68280,8.66272,332.4357,26.640137,-1549.2345,-178.1828,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68281,8.66272,335.92252,26.640137,-1550.1047,-179.92615,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68282,8.66272,339.4037,26.640137,-1550.9972,-181.66663,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68283,8.66272,342.87967,26.640137,-1551.9097,-183.40454,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68284,8.66272,346.3508,26.640137,-1552.8405,-185.14044,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68285,8.66272,349.81735,26.640137,-1553.7882,-186.87372,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68286,8.66272,353.27972,26.640137,-1554.7511,-188.60492,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68287,8.66272,356.7382,26.640137,-1555.7278,-190.33417,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68288,8.66272,360.193,26.640137,-1556.7174,-192.06152,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68289,8.66272,363.64444,26.640137,-1557.7186,-193.7873,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68290,8.66272,367.0929,26.72287,-1558.7302,-195.51147,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68291,8.497589,370.53934,27.245407,-1559.7487,-197.23474,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68292,8.359909,373.9844,27.575348,-1560.7716,-198.95728,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68293,8.0849,377.4291,28.235199,-1561.7959,-200.67963,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68294,7.920105,380.87424,28.730286,-1562.8187,-202.40216,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68295,7.7549744,384.32056,29.280273,-1563.8375,-204.12537,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68296,7.4799805,387.76917,30.105286,-1564.8485,-205.84961,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68297,6.929962,391.2223,31.78276,-1565.844,-207.57617,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68298,6.545105,394.68127,32.99263,-1566.819,-209.30566,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68299,6.1877136,398.14685,33.92784,-1567.7701,-211.03845,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68300,5.692627,401.6198,35.00038,-1568.6941,-212.77496,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68301,5.2799683,405.10043,35.797913,-1569.5886,-214.51526,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
68302,4.6475525,408.5891,36.760254,-1570.4513,-216.25964,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,291.16257807135264,-0.7975464,-0.6876831,2.5208414
