tick,pitch,X,yaw,Y,Z,steamid,name,label,weapon_name,weapon_type,kill_distance,pitch_delta_at_kill,yaw_delta_at_kill,player_speed
68272,9.597595,304.49454,20.865448,-1543.4303,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68273,9.047577,307.96353,24.357727,-1544.0037,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68274,8.827515,311.44238,25.815125,-1544.6321,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68275,8.66272,314.9316,26.640137,-1545.3065,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68276,8.66272,318.43027,26.640137,-1546.0236,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68277,8.66272,321.9379,26.640137,-1546.7797,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68278,8.66272,325.4438,26.640137,-1547.5695,-175.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68279,8.66272,328.9429,26.640137,-1548.3887,-176.43652,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68280,8.66272,332.4357,26.640137,-1549.2345,-178.1828,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68281,8.66272,335.92252,26.640137,-1550.1047,-179.92615,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68282,8.66272,339.4037,26.640137,-1550.9972,-181.66663,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68283,8.66272,342.87967,26.640137,-1551.9097,-183.40454,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68284,8.66272,346.3508,26.640137,-1552.8405,-185.14044,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68285,8.66272,349.81735,26.640137,-1553.7882,-186.87372,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68286,8.66272,353.27972,26.640137,-1554.7511,-188.60492,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68287,8.66272,356.7382,26.640137,-1555.7278,-190.33417,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68288,8.66272,360.193,26.640137,-1556.7174,-192.06152,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68289,8.66272,363.64444,26.640137,-1557.7186,-193.7873,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68290,8.66272,367.0929,26.72287,-1558.7302,-195.51147,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68291,8.497589,370.53934,27.245407,-1559.7487,-197.23474,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68292,8.359909,373.9844,27.575348,-1560.7716,-198.95728,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68293,8.0849,377.4291,28.235199,-1561.7959,-200.67963,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68294,7.920105,380.87424,28.730286,-1562.8187,-202.40216,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68295,7.7549744,384.32056,29.280273,-1563.8375,-204.12537,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68296,7.4799805,387.76917,30.105286,-1564.8485,-205.84961,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68297,6.929962,391.2223,31.78276,-1565.844,-207.57617,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68298,6.545105,394.68127,32.99263,-1566.819,-209.30566,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68299,6.1877136,398.14685,33.92784,-1567.7701,-211.03845,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68300,5.692627,401.6198,35.00038,-1568.6941,-212.77496,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68301,5.2799683,405.10043,35.797913,-1569.5886,-214.51526,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68302,4.6475525,408.5891,36.760254,-1570.4513,-216.25964,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68303,4.2626953,412.08563,37.310257,-1571.2816,-218.00787,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68304,3.740158,415.5899,38.052856,-1572.0785,-219.76001,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68305,3.2725525,419.10168,38.685272,-1572.8417,-221.51587,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68306,2.6126862,422.62115,39.620132,-1573.5686,-223.27563,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68307,2.3651428,426.14783,40.14267,-1574.2596,-225.03894,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68308,2.1725464,429.68115,40.555344,-1574.9159,-226.80566,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68309,1.97995,433.22073,40.995483,-1575.5376,-228.57544,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68310,1.815155,436.76605,41.435272,-1576.1256,-230.34808,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68311,1.7324066,440.31662,41.765213,-1576.681,-232.12335,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68312,1.6500092,443.87198,42.067688,-1577.2048,-233.90106,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68313,1.5401459,447.43176,42.425415,-1577.6978,-235.68091,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68314,1.375,450.99564,42.86522,-1578.1602,-237.46289,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68315,1.1824036,454.5634,43.442688,-1578.5918,-239.24677,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68316,1.0450745,458.1347,43.855362,-1578.9927,-241.03241,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68317,0.962677,461.70923,44.13037,-1579.364,-242.8197,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68318,0.87994385,465.28662,44.51523,-1579.7064,-244.6084,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68319,0.7975464,468.86658,44.790222,-1580.0211,-246.39832,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68320,0.74261475,472.4488,45.06523,-1580.309,-248.18945,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68321,0.6602173,476.03305,45.45044,-1580.5702,-249.98157,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68322,0.6049347,479.6191,45.7529,-1580.8053,-251.7746,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68323,0.55000305,483.2068,46.192703,-1581.0143,-253.56848,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68324,0.4676056,486.7959,46.742706,-1581.1967,-255.36304,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68325,0.41267395,490.38635,47.43039,-1581.3507,-257.1582,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68326,0.38520813,493.97784,47.56772,-1581.4781,-258.95398,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68327,0.38520813,497.5702,48.117706,-1581.5785,-260.75012,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68328,0.38520813,501.16318,48.392715,-1581.6525,-262.54663,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68329,0.44013977,504.7566,48.50293,-1581.7018,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68330,0.4676056,508.35025,48.530396,-1581.7283,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68331,0.52253723,511.944,48.585327,-1581.7339,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68332,0.6049347,515.5377,48.750458,-1581.7195,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68333,0.6602173,519.1313,48.970184,-1581.6855,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68334,0.74261475,522.7247,49.272995,-1581.6322,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68335,0.7975464,526.3177,49.57547,-1581.5593,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68336,0.8250122,529.9103,49.905396,-1581.4668,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68337,0.852478,533.50226,50.345535,-1581.3541,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68338,0.87994385,537.09357,50.70294,-1581.2212,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68339,0.90740967,540.684,51.0054,-1581.0679,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68340,0.9352112,544.2736,51.30786,-1580.8947,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68341,0.962677,547.8622,51.692734,-1580.701,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68342,0.962677,551.4496,51.91281,-1580.4875,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68343,0.9901428,555.03577,52.16034,-1580.2544,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68344,0.9901428,558.6207,52.187805,-1580.0033,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68345,0.9901428,562.1035,52.187805,-1579.5284,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68346,0.9901428,565.49255,52.187805,-1578.8481,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68347,1.0176086,568.58435,52.187805,-1577.9265,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68348,1.0450745,571.3873,52.132874,-1576.774,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68349,1.0450745,573.91656,52.050476,-1575.4023,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68350,1.0725403,576.2027,51.967743,-1573.8354,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68351,1.0725403,578.2664,51.775482,-1572.089,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68352,1.0725403,580.1271,51.58287,-1570.1777,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68353,1.1000061,581.80255,51.30786,-1568.1146,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68354,1.1549377,583.31024,50.89554,-1565.9119,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68355,1.1824036,584.66626,50.400467,-1563.5804,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68356,1.2102051,585.887,49.685333,-1561.1307,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68357,1.2376709,586.988,48.86032,-1558.5721,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68358,1.3200684,587.9823,48.17299,-1555.9133,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68359,1.4024658,588.8822,47.540253,-1553.1619,-263.96875,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68360,1.4573975,589.697,47.182846,-1550.3256,-263.9682,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68361,1.4852142,590.43524,46.907837,-1547.4111,-263.96722,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68362,1.4852142,591.10333,46.852905,-1544.4249,-263.9662,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68363,1.4852142,591.7074,46.82544,-1541.3728,-263.96527,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68364,1.4852142,592.2527,46.82544,-1538.2601,-263.9646,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68365,1.4852142,592.7437,46.82544,-1535.0918,-263.964,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68366,1.4852142,593.18494,46.82544,-1531.8723,-263.96326,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68367,1.4852142,593.58044,46.82544,-1528.6057,-263.96265,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68368,1.4852142,593.9338,46.82544,-1525.296,-263.96198,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68369,1.4852142,594.24854,46.82544,-1521.9464,-263.9613,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68370,1.4852142,594.52814,46.770172,-1518.5604,-263.9607,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68371,1.4852142,594.79614,46.605377,-1515.1526,-263.96002,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68372,1.5401459,595.25287,46.247986,-1511.7972,-263.95935,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68373,1.5676117,595.91864,45.725433,-1508.502,-263.95862,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68374,1.6225433,596.74805,45.175446,-1505.2555,-263.82227,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68375,1.6500092,597.7301,44.542694,-1502.0563,-263.58197,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68376,1.7049408,598.8554,43.80043,-1498.9034,-263.36884,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68377,1.7602234,600.1136,43.415222,-1495.7947,-263.18103,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68378,1.7602234,601.49426,43.277893,-1492.7269,-263.0166,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68379,1.7602234,602.98755,43.277893,-1489.6968,-262.8736,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68380,1.7602234,604.5845,43.277893,-1486.7012,-262.75037,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68381,1.7602234,606.2765,43.277893,-1483.7374,-262.64526,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68382,1.7602234,608.05597,43.277893,-1480.8029,-262.8219,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68383,1.7602234,609.9158,43.277893,-1477.8953,-263.08655,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68384,1.7602234,611.8491,43.277893,-1475.0123,-263.36182,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68385,1.7602234,613.8502,43.277893,-1472.1517,-263.6466,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68386,1.7602234,615.9137,43.277893,-1469.3119,-263.93494,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68387,1.7602234,618.0341,43.277893,-1466.4908,-263.93085,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68388,1.7602234,620.20703,43.277893,-1463.6873,-263.92682,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68389,1.7602234,622.4284,43.277893,-1460.8998,-263.92285,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68390,1.7602234,624.6942,43.277893,-1458.1272,-263.91882,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68391,1.7602234,626.9992,43.277893,-1455.37,-263.9148,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68392,1.7602234,629.33215,43.277893,-1452.6365,-263.9109,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68393,1.7602234,631.6903,43.277893,-1449.9247,-263.90698,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68394,1.7602234,634.07153,43.277893,-1447.233,-263.90308,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68395,1.7602234,636.4734,43.277893,-1444.5598,-263.89917,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68396,1.7324066,638.89343,43.387756,-1441.9031,-263.89526,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68397,1.6500092,641.32855,43.7455,-1439.2601,-263.89148,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68398,1.5950775,643.59656,44.2677,-1436.8007,-263.88782,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68399,1.4573975,645.4801,44.927902,-1434.338,-263.88428,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68400,1.3475342,646.96356,45.58777,-1431.858,-263.88074,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68401,1.2926025,648.1049,45.89023,-1429.3644,-263.8772,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68402,1.2926025,648.9317,45.917694,-1426.8583,-263.87372,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68403,1.2926025,649.46954,45.917694,-1424.341,-263.87024,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68404,1.2926025,649.7418,45.917694,-1421.8132,-263.86682,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68405,1.2926025,649.7701,45.917694,-1419.2761,-263.8634,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68406,1.2651367,649.5734,46.08284,-1416.7312,-263.85126,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68407,1.2102051,649.16895,46.467712,-1414.18,-263.82983,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68408,1.1549377,648.57214,46.797974,-1411.6249,-263.81055,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68409,1.1000061,647.7975,47.10045,-1409.0673,-263.7931,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68410,1.0725403,646.85895,47.265244,-1406.508,-263.74304,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68411,1.0725403,645.76917,47.402924,-1403.9476,-263.5891,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
68412,1.0450745,644.53973,47.677917,-1401.3875,-263.43445,76561199849680237,S1lent|Talent_skins.army,1,deagle,pistol,439.1499437577412,-0.30247498,-0.5499878,2.8020842
