tick,pitch,yaw,steamid,name,label,weapon_name,weapon_type
59943,10.284912,62.981537,76561199787117228,Sotoo,1,deagle,pistol
59944,10.22998,63.476593,76561199787117228,Sotoo,1,deagle,pistol
59945,10.175049,63.861465,76561199787117228,Sotoo,1,deagle,pistol
59946,10.120117,64.24634,76561199787117228,Sotoo,1,deagle,pistol
59947,10.092316,64.5766,76561199787117228,Sotoo,1,deagle,pistol
59948,10.06485,64.76886,76561199787117228,Sotoo,1,deagle,pistol
59949,10.037384,65.48401,76561199787117228,Sotoo,1,deagle,pistol
59950,9.982452,66.11641,76561199787117228,Sotoo,1,deagle,pistol
59951,9.982452,66.44635,76561199787117228,Sotoo,1,deagle,pistol
59952,9.927521,67.13402,76561199787117228,Sotoo,1,deagle,pistol
59953,9.900055,68.20656,76561199787117228,Sotoo,1,deagle,pistol
59954,9.872589,68.5365,76561199787117228,Sotoo,1,deagle,pistol
59955,9.817322,69.14142,76561199787117228,Sotoo,1,deagle,pistol
59956,9.789856,69.69144,76561199787117228,Sotoo,1,deagle,pistol
59957,9.76239,70.29636,76561199787117228,Sotoo,1,deagle,pistol
59958,9.734924,70.901306,76561199787117228,Sotoo,1,deagle,pistol
59959,9.7074585,71.451294,76561199787117228,Sotoo,1,deagle,pistol
59960,9.7074585,71.97385,76561199787117228,Sotoo,1,deagle,pistol
59961,9.679993,72.4689,76561199787117228,Sotoo,1,deagle,pistol
59962,9.679993,72.96399,76561199787117228,Sotoo,1,deagle,pistol
59963,9.679993,73.40378,76561199787117228,Sotoo,1,deagle,pistol
59964,9.652527,73.81645,76561199787117228,Sotoo,1,deagle,pistol
59965,9.652527,74.201324,76561199787117228,Sotoo,1,deagle,pistol
59966,9.652527,74.55905,76561199787117228,Sotoo,1,deagle,pistol
59967,9.652527,74.69638,76561199787117228,Sotoo,1,deagle,pistol
59968,9.652527,74.943924,76561199787117228,Sotoo,1,deagle,pistol
59969,9.652527,75.136536,76561199787117228,Sotoo,1,deagle,pistol
59970,9.652527,75.164,76561199787117228,Sotoo,1,deagle,pistol
59971,9.652527,75.30133,76561199787117228,Sotoo,1,deagle,pistol
59972,9.652527,75.30133,76561199787117228,Sotoo,1,deagle,pistol
59973,9.652527,75.38373,76561199787117228,Sotoo,1,deagle,pistol
59974,9.652527,75.38373,76561199787117228,Sotoo,1,deagle,pistol
59975,9.652527,75.438995,76561199787117228,Sotoo,1,deagle,pistol
59976,9.652527,75.46646,76561199787117228,Sotoo,1,deagle,pistol
59977,9.652527,75.46646,76561199787117228,Sotoo,1,deagle,pistol
59978,9.652527,75.46646,76561199787117228,Sotoo,1,deagle,pistol
59979,9.652527,75.52139,76561199787117228,Sotoo,1,deagle,pistol
