tick,pitch,yaw,steamid,name,label
122688,2.1159058,-14.80304,76561198380850569,huh;,0
122689,2.1004486,-14.942093,76561198380850569,huh;,0
122690,2.1004486,-15.03479,76561198380850569,huh;,0
122691,2.0849915,-15.127136,76561198380850569,huh;,0
122692,2.0849915,-15.250732,76561198380850569,huh;,0
122693,2.0695496,-15.405243,76561198380850569,huh;,0
122694,2.0695496,-15.544281,76561198380850569,huh;,0
122695,2.0695496,-15.729675,76561198380850569,huh;,0
122696,2.0541077,-15.961426,76561198380850569,huh;,0
122697,2.0541077,-16.131012,76561198380850569,huh;,0
122698,2.0541077,-16.331863,76561198380850569,huh;,0
122699,2.0386505,-16.517258,76561198380850569,huh;,0
122700,2.0386505,-16.748993,76561198380850569,huh;,0
122701,2.0386505,-16.934387,76561198380850569,huh;,0
122702,2.0386505,-17.088547,76561198380850569,huh;,0
122703,2.0231934,-17.289398,76561198380850569,huh;,0
122704,2.0231934,-17.412994,76561198380850569,huh;,0
122705,2.0077515,-17.552032,76561198380850569,huh;,0
122706,2.0077515,-17.660187,76561198380850569,huh;,0
122707,1.9923096,-17.768326,76561198380850569,huh;,0
122708,1.9923096,-17.861023,76561198380850569,huh;,0
122709,1.9923096,-17.95337,76561198380850569,huh;,0
122710,1.9768524,-18.015167,76561198380850569,huh;,0
122711,1.9768524,-18.076965,76561198380850569,huh;,0
122712,1.9768524,-18.123322,76561198380850569,huh;,0
122713,1.9768524,-18.200562,76561198380850569,huh;,0
122714,1.9768524,-18.277817,76561198380850569,huh;,0
122715,1.9768524,-18.401413,76561198380850569,huh;,0
122716,1.9768524,-18.52501,76561198380850569,huh;,0
122717,1.9923096,-18.602264,76561198380850569,huh;,0
122718,2.0077515,-18.741302,76561198380850569,huh;,0
122719,1.9768524,-18.849106,76561198380850569,huh;,0
122720,1.9459534,-18.849106,76561198380850569,huh;,0
122721,1.9459534,-18.849106,76561198380850569,huh;,0
122722,1.9305115,-18.849106,76561198380850569,huh;,0
122723,1.9305115,-18.833649,76561198380850569,huh;,0
122724,1.9305115,-18.833649,76561198380850569,huh;,0
122725,1.9305115,-18.833649,76561198380850569,huh;,0
122726,1.9305115,-18.833649,76561198380850569,huh;,0
122727,1.9305115,-18.833649,76561198380850569,huh;,0
122728,1.9305115,-18.833649,76561198380850569,huh;,0
122729,1.9305115,-18.833649,76561198380850569,huh;,0
122730,1.9305115,-18.833649,76561198380850569,huh;,0
122731,1.9305115,-18.833649,76561198380850569,huh;,0
122732,1.9305115,-18.833649,76561198380850569,huh;,0
122733,1.9305115,-18.833649,76561198380850569,huh;,0
122734,1.9305115,-18.833649,76561198380850569,huh;,0
122735,1.9305115,-18.833649,76561198380850569,huh;,0
122736,1.9305115,-18.833649,76561198380850569,huh;,0
122737,1.9305115,-18.833649,76561198380850569,huh;,0
122738,1.9305115,-18.833649,76561198380850569,huh;,0
122739,1.9305115,-18.833649,76561198380850569,huh;,0
