tick,pitch,yaw,steamid,name,label
79891,1.6369629,-71.035194,76561198380850569,huh;,0
79892,1.6369629,-71.035194,76561198380850569,huh;,0
79893,1.6369629,-71.035194,76561198380850569,huh;,0
79894,1.6369629,-71.035194,76561198380850569,huh;,0
79895,1.6369629,-71.035194,76561198380850569,huh;,0
79896,1.6369629,-71.035194,76561198380850569,huh;,0
79897,1.6369629,-71.035194,76561198380850569,huh;,0
79898,1.6369629,-71.035194,76561198380850569,huh;,0
79899,1.5906067,-71.25149,76561198380850569,huh;,0
79900,1.4210205,-72.6107,76561198380850569,huh;,0
79901,1.3128662,-74.06227,76561198380850569,huh;,0
79902,1.3128662,-75.143394,76561198380850569,huh;,0
79903,1.3437653,-75.49873,76561198380850569,huh;,0
79904,1.3437653,-75.52963,76561198380850569,huh;,0
79905,1.3437653,-75.483284,76561198380850569,huh;,0
79906,1.3437653,-75.39059,76561198380850569,huh;,0
79907,1.3437653,-75.37514,76561198380850569,huh;,0
79908,1.3437653,-75.37514,76561198380850569,huh;,0
79909,1.3437653,-75.37514,76561198380850569,huh;,0
79910,1.3437653,-75.37514,76561198380850569,huh;,0
79911,1.3437653,-75.37514,76561198380850569,huh;,0
79912,1.3437653,-75.37514,76561198380850569,huh;,0
79913,1.3437653,-75.37514,76561198380850569,huh;,0
79914,1.3437653,-75.34424,76561198380850569,huh;,0
79915,1.3437653,-75.34424,76561198380850569,huh;,0
79916,1.3437653,-75.34424,76561198380850569,huh;,0
79917,1.3437653,-75.34424,76561198380850569,huh;,0
79918,1.3437653,-75.34424,76561198380850569,huh;,0
79919,1.3437653,-75.34424,76561198380850569,huh;,0
79920,1.3437653,-75.32879,76561198380850569,huh;,0
79921,1.2974243,-75.158844,76561198380850569,huh;,0
79922,1.18927,-74.30946,76561198380850569,huh;,0
79923,1.0038757,-72.65705,76561198380850569,huh;,0
79924,0.69488525,-69.290085,76561198380850569,huh;,0
79925,0.5252838,-65.95436,76561198380850569,huh;,0
79926,0.47894287,-65.05863,76561198380850569,huh;,0
79927,0.47894287,-65.05863,76561198380850569,huh;,0
79928,0.47894287,-65.05863,76561198380850569,huh;,0
