tick,pitch,yaw,steamid,name,label
26692,0.030899048,79.47717,76561198380850569,huh;,0
26693,-0.20083618,81.716644,76561198380850569,huh;,0
26694,-0.20083618,81.716644,76561198380850569,huh;,0
26695,-0.20083618,81.716644,76561198380850569,huh;,0
26696,-0.20083618,81.716644,76561198380850569,huh;,0
26697,-0.20083618,81.716644,76561198380850569,huh;,0
26698,-0.20083618,81.716644,76561198380850569,huh;,0
26699,-0.20083618,81.716644,76561198380850569,huh;,0
26700,-0.20083618,81.716644,76561198380850569,huh;,0
26701,-0.20083618,81.716644,76561198380850569,huh;,0
26702,-0.20083618,81.716644,76561198380850569,huh;,0
26703,-0.20083618,81.716644,76561198380850569,huh;,0
26704,-0.20083618,81.716644,76561198380850569,huh;,0
26705,-0.20083618,81.716644,76561198380850569,huh;,0
26706,-0.20083618,81.716644,76561198380850569,huh;,0
26707,-0.20083618,81.716644,76561198380850569,huh;,0
26708,-0.20083618,81.716644,76561198380850569,huh;,0
26709,-0.20083618,81.716644,76561198380850569,huh;,0
26710,-0.20083618,81.716644,76561198380850569,huh;,0
26711,-0.20083618,81.716644,76561198380850569,huh;,0
26712,-0.20083618,81.716644,76561198380850569,huh;,0
26713,-0.20083618,81.716644,76561198380850569,huh;,0
26714,-0.20083618,81.716644,76561198380850569,huh;,0
26715,-0.20083618,81.716644,76561198380850569,huh;,0
26716,-0.20083618,81.716644,76561198380850569,huh;,0
26717,-0.20083618,81.716644,76561198380850569,huh;,0
26718,-0.20083618,81.716644,76561198380850569,huh;,0
26719,-0.20083618,81.716644,76561198380850569,huh;,0
26720,-0.20083618,81.716644,76561198380850569,huh;,0
26721,-0.20083618,81.716644,76561198380850569,huh;,0
26722,-0.20083618,81.8248,76561198380850569,huh;,0
26723,-0.20083618,81.948395,76561198380850569,huh;,0
26724,-0.21629333,82.148895,76561198380850569,huh;,0
26725,-0.27809143,82.39609,76561198380850569,huh;,0
26726,-0.40168762,82.78232,76561198380850569,huh;,0
26727,-0.50982666,83.12189,76561198380850569,huh;,0
26728,-0.61798096,83.39996,76561198380850569,huh;,0
26729,-0.69522095,83.647156,76561198380850569,huh;,0
26730,-0.77212524,83.90979,76561198380850569,huh;,0
26731,-0.80303955,84.46564,76561198380850569,huh;,0
26732,-0.63342285,85.99481,76561198380850569,huh;,0
26733,-0.33988953,88.743774,76561198380850569,huh;,0
26734,0.0154418945,94.04089,76561198380850569,huh;,0
26735,0.38589478,101.42337,76561198380850569,huh;,0
26736,1.0965729,113.778534,76561198380850569,huh;,0
26737,1.8069153,125.87103,76561198380850569,huh;,0
26738,2.6408386,142.48889,76561198380850569,huh;,0
26739,3.5056763,163.23004,76561198380850569,huh;,0
26740,4.679489,-175.1636,76561198380850569,huh;,0
26741,5.745163,-153.01724,76561198380850569,huh;,0
26742,6.1310577,-134.31439,76561198380850569,huh;,0
26743,5.5288696,-114.9939,76561198380850569,huh;,0
26744,3.8455505,-97.71206,76561198380850569,huh;,0
26745,1.1738281,-80.89371,76561198380850569,huh;,0
