tick,pitch,yaw,steamid,name,label
20580,25.18924,120.81082,76561198380850569,huh;,0
20581,23.505936,131.1582,76561198380850569,huh;,0
20582,21.606323,142.03091,76561198380850569,huh;,0
20583,19.722168,152.73364,76561198380850569,huh;,0
20584,17.961273,163.94589,76561198380850569,huh;,0
20585,16.494263,171.5752,76561198380850569,huh;,0
20586,16.216156,172.68723,76561198380850569,huh;,0
20587,16.216156,172.68723,76561198380850569,huh;,0
20588,16.216156,172.68723,76561198380850569,huh;,0
20589,16.216156,172.68723,76561198380850569,huh;,0
20590,16.216156,172.68723,76561198380850569,huh;,0
20591,16.216156,172.68723,76561198380850569,huh;,0
20592,16.216156,172.68723,76561198380850569,huh;,0
20593,16.216156,172.68723,76561198380850569,huh;,0
20594,16.216156,172.68723,76561198380850569,huh;,0
20595,16.216156,172.68723,76561198380850569,huh;,0
20596,16.216156,172.68723,76561198380850569,huh;,0
20597,16.216156,172.68723,76561198380850569,huh;,0
20598,16.216156,172.68723,76561198380850569,huh;,0
20599,16.216156,172.68723,76561198380850569,huh;,0
20600,16.216156,172.68723,76561198380850569,huh;,0
20601,16.154358,172.67178,76561198380850569,huh;,0
20602,16.061676,172.65631,76561198380850569,huh;,0
20603,15.892059,172.65631,76561198380850569,huh;,0
20604,15.691223,172.65631,76561198380850569,huh;,0
20605,15.413132,172.67178,76561198380850569,huh;,0
20606,15.13504,172.71814,76561198380850569,huh;,0
20607,14.841843,172.82626,76561198380850569,huh;,0
20608,14.610107,172.9035,76561198380850569,huh;,0
20609,14.162064,173.07346,76561198380850569,huh;,0
20610,13.698914,173.24307,76561198380850569,huh;,0
20611,13.158188,173.53662,76561198380850569,huh;,0
20612,12.803192,173.8147,76561198380850569,huh;,0
20613,12.803192,173.8147,76561198380850569,huh;,0
20614,12.803192,173.8147,76561198380850569,huh;,0
20615,12.803192,173.8147,76561198380850569,huh;,0
20616,12.803192,173.8147,76561198380850569,huh;,0
20617,12.803192,173.8147,76561198380850569,huh;,0
20618,12.803192,173.8147,76561198380850569,huh;,0
20619,12.803192,173.8147,76561198380850569,huh;,0
20620,12.803192,173.8147,76561198380850569,huh;,0
20621,12.803192,173.8147,76561198380850569,huh;,0
20622,12.803192,173.8147,76561198380850569,huh;,0
20623,12.803192,173.8147,76561198380850569,huh;,0
20624,12.803192,173.8147,76561198380850569,huh;,0
20625,12.803192,173.8147,76561198380850569,huh;,0
20626,12.803192,173.8147,76561198380850569,huh;,0
20627,12.803192,173.8147,76561198380850569,huh;,0
20628,12.803192,173.8147,76561198380850569,huh;,0
20629,12.803192,173.8147,76561198380850569,huh;,0
20630,12.803192,173.8147,76561198380850569,huh;,0
20631,12.803192,173.8147,76561198380850569,huh;,0
20632,12.803192,173.8147,76561198380850569,huh;,0
20633,12.772293,173.83014,76561198380850569,huh;,0
20634,12.695038,173.89194,76561198380850569,huh;,0
20635,12.571442,173.9534,76561198380850569,huh;,0
20636,12.370605,174.04608,76561198380850569,huh;,0
20637,12.185211,174.12335,76561198380850569,huh;,0
20638,11.9383545,174.20059,76561198380850569,huh;,0
20639,11.660278,174.29327,76561198380850569,huh;,0
20640,11.382172,174.41687,76561198380850569,huh;,0
20641,11.150787,174.57138,76561198380850569,huh;,0
20642,10.903595,174.77188,76561198380850569,huh;,0
20643,10.625488,175.00363,76561198380850569,huh;,0
20644,10.393753,175.21991,76561198380850569,huh;,0
20645,10.193253,175.43585,76561198380850569,huh;,0
20646,9.992401,175.6676,76561198380850569,huh;,0
20647,9.776123,175.9148,76561198380850569,huh;,0
20648,9.559814,176.16165,76561198380850569,huh;,0
20649,9.343536,176.43976,76561198380850569,huh;,0
20650,9.143036,176.68695,76561198380850569,huh;,0
20651,8.926727,176.93414,76561198380850569,huh;,0
20652,8.75679,177.15009,76561198380850569,huh;,0
20653,8.555939,177.38184,76561198380850569,huh;,0
20654,8.386002,177.58267,76561198380850569,huh;,0
20655,8.200958,177.79861,76561198380850569,huh;,0
20656,8.000107,178.03036,76561198380850569,huh;,0
20657,7.7992554,178.293,76561198380850569,huh;,0
20658,7.598419,178.53986,76561198380850569,huh;,0
20659,7.3979187,178.81793,76561198380850569,huh;,0
20660,7.166168,179.1424,76561198380850569,huh;,0
20661,6.980774,179.43558,76561198380850569,huh;,0
20662,6.7799377,179.72913,76561198380850569,huh;,0
20663,6.5791016,179.97632,76561198380850569,huh;,0
20664,6.394043,-179.77684,76561198380850569,huh;,0
20665,6.2395477,-179.56055,76561198380850569,huh;,0
20666,6.1004944,-179.37515,76561198380850569,huh;,0
20667,5.9614563,-179.17432,76561198380850569,huh;,0
20668,5.83786,-178.98926,76561198380850569,huh;,0
20669,5.729706,-178.8193,76561198380850569,huh;,0
20670,5.6061096,-178.63391,76561198380850569,huh;,0
20671,5.4828644,-178.44852,76561198380850569,huh;,0
20672,5.359268,-178.24802,76561198380850569,huh;,0
20673,5.235672,-178.03174,76561198380850569,huh;,0
20674,5.112076,-177.4141,76561198380850569,huh;,0
20675,5.112076,-176.11667,76561198380850569,huh;,0
20676,5.220215,-172.76517,76561198380850569,huh;,0
20677,5.0502777,-167.56073,76561198380850569,huh;,0
20678,4.64859,-161.66107,76561198380850569,huh;,0
20679,4.077301,-154.24805,76561198380850569,huh;,0
20680,3.428772,-145.9544,76561198380850569,huh;,0
20681,2.903473,-139.3444,76561198380850569,huh;,0
20682,2.6871948,-136.08594,76561198380850569,huh;,0
20683,2.6717377,-135.97778,76561198380850569,huh;,0
20684,2.6717377,-135.97778,76561198380850569,huh;,0
20685,2.6717377,-135.97778,76561198380850569,huh;,0
20686,2.6717377,-135.97778,76561198380850569,huh;,0
20687,2.6717377,-135.97778,76561198380850569,huh;,0
20688,2.6717377,-135.97778,76561198380850569,huh;,0
20689,2.6717377,-135.97778,76561198380850569,huh;,0
20690,2.6717377,-135.97778,76561198380850569,huh;,0
20691,2.6717377,-135.97778,76561198380850569,huh;,0
20692,2.6717377,-135.97778,76561198380850569,huh;,0
20693,2.6717377,-135.97778,76561198380850569,huh;,0
20694,2.6717377,-135.97778,76561198380850569,huh;,0
20695,2.6717377,-135.97778,76561198380850569,huh;,0
20696,2.6562805,-135.90054,76561198380850569,huh;,0
20697,2.5948334,-135.68423,76561198380850569,huh;,0
20698,2.4866943,-135.298,76561198380850569,huh;,0
20699,2.347641,-134.85031,76561198380850569,huh;,0
20700,2.1622467,-134.40228,76561198380850569,huh;,0
20701,2.0077515,-134.03183,76561198380850569,huh;,0
20702,1.8687134,-133.73828,76561198380850569,huh;,0
20703,1.7451172,-133.4602,76561198380850569,huh;,0
20704,1.6064148,-133.13611,76561198380850569,huh;,0
20705,1.4828186,-132.76532,76561198380850569,huh;,0
20706,1.3746643,-132.39487,76561198380850569,huh;,0
20707,1.26651,-132.02408,76561198380850569,huh;,0
20708,1.1429138,-131.63785,76561198380850569,huh;,0
20709,1.0656738,-131.3292,76561198380850569,huh;,0
20710,0.98843384,-131.082,76561198380850569,huh;,0
20711,0.92663574,-130.8657,76561198380850569,huh;,0
20712,0.88027954,-130.63397,76561198380850569,huh;,0
20713,0.81848145,-130.41801,76561198380850569,huh;,0
20714,0.77212524,-130.21716,76561198380850569,huh;,0
20715,0.75668335,-130.09357,76561198380850569,huh;,0
20716,0.7257843,-130.00089,76561198380850569,huh;,0
20717,0.7257843,-129.96997,76561198380850569,huh;,0
20718,0.7257843,-129.96997,76561198380850569,huh;,0
20719,0.7257843,-129.96997,76561198380850569,huh;,0
20720,0.7257843,-129.96997,76561198380850569,huh;,0
20721,0.7257843,-129.96997,76561198380850569,huh;,0
20722,0.7257843,-129.96997,76561198380850569,huh;,0
20723,0.7257843,-130.03177,76561198380850569,huh;,0
20724,0.7257843,-130.41801,76561198380850569,huh;,0
20725,0.7257843,-130.9893,76561198380850569,huh;,0
20726,0.77212524,-131.77689,76561198380850569,huh;,0
20727,0.81848145,-132.39487,76561198380850569,huh;,0
20728,0.83392334,-132.68842,76561198380850569,huh;,0
20729,0.83392334,-132.70386,76561198380850569,huh;,0
20730,0.83392334,-132.68842,76561198380850569,huh;,0
20731,0.83392334,-132.6575,76561198380850569,huh;,0
20732,0.83392334,-132.64206,76561198380850569,huh;,0
20733,0.83392334,-132.64206,76561198380850569,huh;,0
20734,0.83392334,-132.64206,76561198380850569,huh;,0
20735,0.83392334,-132.6575,76561198380850569,huh;,0
20736,0.81848145,-132.67296,76561198380850569,huh;,0
20737,0.81848145,-132.71896,76561198380850569,huh;,0
20738,0.81848145,-132.76532,76561198380850569,huh;,0
20739,0.80303955,-132.84256,76561198380850569,huh;,0
20740,0.80303955,-133.02795,76561198380850569,huh;,0
20741,0.7875824,-133.22879,76561198380850569,huh;,0
20742,0.7875824,-133.46054,76561198380850569,huh;,0
20743,0.7875824,-133.72284,76561198380850569,huh;,0
20744,0.77212524,-134.00093,76561198380850569,huh;,0
20745,0.7875824,-134.21722,76561198380850569,huh;,0
20746,0.7875824,-134.32503,76561198380850569,huh;,0
20747,0.80303955,-134.40228,76561198380850569,huh;,0
20748,0.81848145,-134.44862,76561198380850569,huh;,0
20749,0.83392334,-134.54132,76561198380850569,huh;,0
20750,0.8493805,-134.63402,76561198380850569,huh;,0
20751,0.88027954,-134.75761,76561198380850569,huh;,0
20752,0.9111786,-134.88121,76561198380850569,huh;,0
20753,0.92663574,-135.05081,76561198380850569,huh;,0
20754,0.92663574,-135.2053,76561198380850569,huh;,0
20755,0.9111786,-135.2671,76561198380850569,huh;,0
20756,0.9111786,-135.2671,76561198380850569,huh;,0
20757,0.9111786,-135.2671,76561198380850569,huh;,0
20758,0.89572144,-135.2671,76561198380850569,huh;,0
20759,0.89572144,-135.2671,76561198380850569,huh;,0
20760,0.89572144,-135.2671,76561198380850569,huh;,0
20761,0.89572144,-135.2671,76561198380850569,huh;,0
20762,0.89572144,-135.2671,76561198380850569,huh;,0
20763,0.89572144,-135.2671,76561198380850569,huh;,0
20764,0.89572144,-135.2671,76561198380850569,huh;,0
20765,0.89572144,-135.2671,76561198380850569,huh;,0
20766,0.89572144,-135.2671,76561198380850569,huh;,0
20767,0.89572144,-135.2671,76561198380850569,huh;,0
20768,0.89572144,-135.2671,76561198380850569,huh;,0
20769,0.89572144,-135.2671,76561198380850569,huh;,0
20770,0.89572144,-135.2671,76561198380850569,huh;,0
20771,0.88027954,-135.2671,76561198380850569,huh;,0
20772,0.88027954,-135.2671,76561198380850569,huh;,0
20773,0.88027954,-135.2671,76561198380850569,huh;,0
20774,0.88027954,-135.2671,76561198380850569,huh;,0
20775,0.86483765,-135.28256,76561198380850569,huh;,0
20776,0.8493805,-135.34436,76561198380850569,huh;,0
20777,0.83392334,-135.46796,76561198380850569,huh;,0
20778,0.80303955,-135.62244,76561198380850569,huh;,0
20779,0.80303955,-135.76114,76561198380850569,huh;,0
20780,0.7875824,-135.85385,76561198380850569,huh;,0
20781,0.7875824,-135.8693,76561198380850569,huh;,0
20782,0.7875824,-135.8693,76561198380850569,huh;,0
20783,0.7875824,-135.8693,76561198380850569,huh;,0
20784,0.7875824,-135.8693,76561198380850569,huh;,0
20785,0.7875824,-135.8693,76561198380850569,huh;,0
20786,0.7875824,-135.8693,76561198380850569,huh;,0
20787,0.7875824,-135.8693,76561198380850569,huh;,0
20788,0.7875824,-135.8693,76561198380850569,huh;,0
20789,0.7875824,-135.8693,76561198380850569,huh;,0
20790,0.7875824,-135.8693,76561198380850569,huh;,0
20791,0.7875824,-135.8693,76561198380850569,huh;,0
20792,0.7875824,-135.91565,76561198380850569,huh;,0
20793,0.7875824,-135.99289,76561198380850569,huh;,0
20794,0.80303955,-136.13193,76561198380850569,huh;,0
20795,0.81848145,-136.31732,76561198380850569,huh;,0
20796,0.83392334,-136.56418,76561198380850569,huh;,0
20797,0.83392334,-136.82681,76561198380850569,huh;,0
20798,0.8493805,-137.04312,76561198380850569,huh;,0
20799,0.8493805,-137.1976,76561198380850569,huh;,0
20800,0.8493805,-137.1976,76561198380850569,huh;,0
20801,0.8493805,-137.1976,76561198380850569,huh;,0
20802,0.8493805,-137.1976,76561198380850569,huh;,0
20803,0.8493805,-137.1976,76561198380850569,huh;,0
20804,0.8493805,-137.1976,76561198380850569,huh;,0
20805,0.8493805,-137.1976,76561198380850569,huh;,0
20806,0.8493805,-137.21306,76561198380850569,huh;,0
20807,0.8493805,-137.21306,76561198380850569,huh;,0
20808,0.8493805,-137.21306,76561198380850569,huh;,0
20809,0.8493805,-137.21306,76561198380850569,huh;,0
20810,0.8493805,-137.21306,76561198380850569,huh;,0
20811,0.8493805,-137.21306,76561198380850569,huh;,0
20812,0.8493805,-137.21306,76561198380850569,huh;,0
