tick,pitch,yaw,steamid,name,label
55386,-4.385956,174.15594,76561198380850569,huh;,0
55387,-4.4168396,174.03235,76561198380850569,huh;,0
55388,-4.4322968,173.89368,76561198380850569,huh;,0
55389,-4.463196,173.73917,76561198380850569,huh;,0
55390,-4.494095,173.60013,76561198380850569,huh;,0
55391,-4.540436,173.43018,76561198380850569,huh;,0
55392,-4.57135,173.24478,76561198380850569,huh;,0
55393,-4.586792,173.0752,76561198380850569,huh;,0
55394,-4.617691,172.85889,76561198380850569,huh;,0
55395,-4.633148,172.68893,76561198380850569,huh;,0
55396,-4.64859,172.53445,76561198380850569,huh;,0
55397,-4.664032,172.37994,76561198380850569,huh;,0
55398,-4.6949463,172.25671,76561198380850569,huh;,0
55399,-4.6949463,172.13312,76561198380850569,huh;,0
55400,-4.710388,172.00952,76561198380850569,huh;,0
55401,-4.72583,171.93225,76561198380850569,huh;,0
55402,-4.72583,171.85501,76561198380850569,huh;,0
55403,-4.72583,171.77777,76561198380850569,huh;,0
55404,-4.741287,171.71597,76561198380850569,huh;,0
55405,-4.741287,171.65417,76561198380850569,huh;,0
55406,-4.7567444,171.59271,76561198380850569,huh;,0
55407,-4.7721863,171.53091,76561198380850569,huh;,0
55408,-4.787628,171.48456,76561198380850569,huh;,0
55409,-4.8030853,171.46912,76561198380850569,huh;,0
55410,-4.8030853,171.46912,76561198380850569,huh;,0
55411,-4.8339844,171.48456,76561198380850569,huh;,0
55412,-4.8803406,171.53091,76561198380850569,huh;,0
55413,-4.9266815,171.59271,76561198380850569,huh;,0
55414,-4.9575806,171.65417,76561198380850569,huh;,0
55415,-4.9730225,171.68506,76561198380850569,huh;,0
55416,-4.9730225,171.68506,76561198380850569,huh;,0
55417,-4.9730225,171.68506,76561198380850569,huh;,0
55418,-4.9730225,171.68506,76561198380850569,huh;,0
55419,-4.9730225,171.68506,76561198380850569,huh;,0
55420,-4.9730225,171.68506,76561198380850569,huh;,0
55421,-4.9730225,171.68506,76561198380850569,huh;,0
55422,-4.9730225,171.68506,76561198380850569,huh;,0
55423,-4.9730225,171.68506,76561198380850569,huh;,0
55424,-4.9730225,171.68506,76561198380850569,huh;,0
55425,-4.9730225,171.68506,76561198380850569,huh;,0
55426,-4.9730225,171.68506,76561198380850569,huh;,0
55427,-4.9730225,171.68506,76561198380850569,huh;,0
55428,-4.9730225,171.68506,76561198380850569,huh;,0
55429,-4.9730225,171.68506,76561198380850569,huh;,0
55430,-4.9730225,171.7005,76561198380850569,huh;,0
55431,-4.9884796,171.71597,76561198380850569,huh;,0
55432,-4.9884796,171.71597,76561198380850569,huh;,0
55433,-4.9884796,171.73141,76561198380850569,huh;,0
55434,-4.9884796,171.74686,76561198380850569,huh;,0
55435,-5.003937,171.76233,76561198380850569,huh;,0
55436,-5.0348206,171.85501,76561198380850569,huh;,0
55437,-5.127533,172.02496,76561198380850569,huh;,0
55438,-5.235672,172.25671,76561198380850569,huh;,0
55439,-5.3434753,172.50354,76561198380850569,huh;,0
55440,-5.4361725,172.6735,76561198380850569,huh;,0
55441,-5.4825134,172.73529,76561198380850569,huh;,0
55442,-5.5288696,172.75073,76561198380850569,huh;,0
55443,-5.5597687,172.75073,76561198380850569,huh;,0
55444,-5.6061096,172.76617,76561198380850569,huh;,0
55445,-5.6679077,172.78165,76561198380850569,huh;,0
55446,-5.76062,172.81253,76561198380850569,huh;,0
55447,-5.868759,172.87433,76561198380850569,huh;,0
55448,-6.0850525,172.90524,76561198380850569,huh;,0
55449,-6.192856,172.93613,76561198380850569,huh;,0
55450,-6.254654,172.9516,76561198380850569,huh;,0
55451,-6.300995,172.96704,76561198380850569,huh;,0
55452,-6.347351,172.96704,76561198380850569,huh;,0
55453,-6.37825,172.96704,76561198380850569,huh;,0
55454,-6.409149,172.9516,76561198380850569,huh;,0
55455,-6.424591,172.92068,76561198380850569,huh;,0
55456,-6.440048,172.92068,76561198380850569,huh;,0
55457,-6.440048,172.90524,76561198380850569,huh;,0
55458,-6.440048,172.90524,76561198380850569,huh;,0
55459,-6.440048,172.90524,76561198380850569,huh;,0
55460,-6.440048,172.90524,76561198380850569,huh;,0
55461,-6.440048,172.90524,76561198380850569,huh;,0
55462,-6.440048,172.90524,76561198380850569,huh;,0
55463,-6.440048,172.88977,76561198380850569,huh;,0
55464,-6.440048,172.88977,76561198380850569,huh;,0
55465,-6.440048,172.88977,76561198380850569,huh;,0
55466,-6.440048,172.88977,76561198380850569,huh;,0
55467,-6.4555054,172.85889,76561198380850569,huh;,0
55468,-6.486389,172.45721,76561198380850569,huh;,0
55469,-6.7181396,170.8357,76561198380850569,huh;,0
55470,-7.011688,167.59232,76561198380850569,huh;,0
55471,-7.1349335,164.30295,76561198380850569,huh;,0
55472,-7.2276306,159.8085,76561198380850569,huh;,0
55473,-7.3203278,156.98227,76561198380850569,huh;,0
55474,-7.413025,154.0788,76561198380850569,huh;,0
55475,-7.552063,151.53064,76561198380850569,huh;,0
55476,-7.6911163,149.52289,76561198380850569,huh;,0
55477,-7.8147125,148.1637,76561198380850569,huh;,0
55478,-7.891968,147.36066,76561198380850569,huh;,0
55479,-7.9228516,147.23706,76561198380850569,huh;,0
55480,-7.9228516,147.3143,76561198380850569,huh;,0
55481,-7.9228516,147.46881,76561198380850569,huh;,0
55482,-7.9074097,147.60785,76561198380850569,huh;,0
55483,-7.9074097,147.62329,76561198380850569,huh;,0
55484,-7.891968,147.5924,76561198380850569,huh;,0
55485,-7.8765106,147.48425,76561198380850569,huh;,0
55486,-7.8610535,147.36066,76561198380850569,huh;,0
55487,-7.8610535,147.16016,76561198380850569,huh;,0
55488,-7.8765106,146.74301,76561198380850569,huh;,0
55489,-7.9228516,146.23318,76561198380850569,huh;,0
55490,-8.000107,145.80093,76561198380850569,huh;,0
55491,-8.061905,145.64642,76561198380850569,huh;,0
